"Time","Z"
1773210379000,-53746
1773210379010,-54654
1773210379020,-57894
1773210379030,-53185
1773210379040,-54831
1773210379050,-53710
1773210379060,-61104
1773210379070,-69242
1773210379080,-72201
1773210379090,-58023
1773210379100,-47109
1773210379110,-38836
1773210379120,-43668
1773210379130,-49184
1773210379140,-57049
1773210379150,-57331
1773210379160,-55626
1773210379170,-50510
1773210379180,-53671
1773210379190,-50721
1773210379200,-49673
1773210379210,-45418
1773210379220,-48017
1773210379230,-49119
1773210379240,-53423
1773210379250,-47383
1773210379260,-47447
1773210379270,-44705
1773210379280,-50004
1773210379290,-51148
1773210379300,-53063
1773210379310,-48756
1773210379320,-48142
1773210379330,-45454
1773210379340,-51357
1773210379350,-55158
1773210379360,-54958
1773210379370,-49356
1773210379380,-49466
1773210379390,-47915
1773210379400,-51432
1773210379410,-46603
1773210379420,-43825
1773210379430,-40114
1773210379440,-45376
1773210379450,-48303
1773210379460,-54829
1773210379470,-52196
1773210379480,-51705
1773210379490,-45343
1773210379500,-46845
1773210379510,-45611
1773210379520,-44511
1773210379530,-39827
1773210379540,-40928
1773210379550,-40760
1773210379560,-45542
1773210379570,-41505
1773210379580,-40398
1773210379590,-39794
1773210379600,-45458
1773210379610,-46296
1773210379620,-47296
1773210379630,-41388
1773210379640,-39806
1773210379650,-39203
1773210379660,-45366
1773210379670,-45537
1773210379680,-45310
1773210379690,-40851
1773210379700,-40741
1773210379710,-40754
1773210379720,-41148
1773210379730,-37254
1773210379740,-39776
1773210379750,-37121
1773210379760,-39885
1773210379770,-33600
1773210379780,-31776
1773210379790,-30177
1773210379800,-36616
1773210379810,-41397
1773210379820,-44084
1773210379830,-37127
1773210379840,-34829
1773210379850,-30000
1773210379860,-33065
1773210379870,-34696
1773210379880,-37116
1773210379890,-34150
1773210379900,-35046
1773210379910,-36108
1773210379920,-38712
1773210379930,-32614
1773210379940,-27229
1773210379950,-20643
1773210379960,-26702
1773210379970,-30226
1773210379980,-35407
1773210379990,-34179
1773210380000,-35964
1773210380010,-35185
1773210380020,-35501
1773210380030,-25999
1773210380040,-23459
1773210380050,-23407
1773210380060,-30805
1773210380070,-31489
1773210380080,-29692
1773210380090,-22211
1773210380100,-21431
1773210380110,-21853
1773210380120,-27145
1773210380130,-24628
1773210380140,-21123
1773210380150,-15873
1773210380160,-16600
1773210380170,-15392
