Direction,Folder,CSV_File,Sensor_Key,Channel,Nominal_Frequency_Hz,Duration_s,Samples,Mean,Std,RMS_centered,Peak,Valley,Peak_to_Peak,FFT_Amplitude_at_Nominal,FFT_Phase_deg_at_Nominal,FFT_Sensitivity_at_Nominal
vertical,2.50 4hz,cc_8d_a2_e8_db_a8-data-2026-03-17 11_08_22.csv,db_a8,Z,4.0,39.01,3901,17467.551140733147,4115384.191431918,4115384.191431918,5805380.0,-5812616.0,11617996.0,5813684.916057222,-41.79558173376332,1162736.9832114442
