Direction,Folder,CSV_File,Sensor_Key,Channel,Nominal_Frequency_Hz,Duration_s,Samples,Mean,Std,RMS_centered,Peak,Valley,Peak_to_Peak,FFT_Amplitude_at_Nominal,FFT_Phase_deg_at_Nominal,FFT_Sensitivity_at_Nominal
vertical,2.32 0.5hz,cc_8d_a2_e8_db_a8-data-2026-03-17 10_47_12.csv,db_a8,Z,0.5,58.01,5801,15985.931218755388,1803618.8363879577,1803618.8363879577,2571617.0,-2541332.0,5112949.0,2550371.633338649,-173.36993145667742,510074.32666772977
