"Time","Z"
1773209807000,-4397080
1773209807010,-3560675
1773209807020,-2496115
1773209807030,-1272267
1773209807040,40439
1773209807050,1362263
1773209807060,2595496
1773209807070,3650268
1773209807080,4467877
1773209807090,5008384
1773209807100,5241997
1773209807110,5153865
1773209807120,4746845
1773209807130,4039558
1773209807140,3080418
1773209807150,1923757
1773209807160,647634
1773209807170,-679323
1773209807180,-1969503
1773209807190,-3122304
1773209807200,-4059454
1773209807210,-4736013
1773209807220,-5124750
1773209807230,-5199377
1773209807240,-4952861
1773209807250,-4395768
1773209807260,-3558741
1773209807270,-2494644
1773209807280,-1268740
1773209807290,43954
1773209807300,1365531
1773209807310,2596292
1773209807320,3649873
1773209807330,4464450
1773209807340,5004699
1773209807350,5238641
1773209807360,5151904
1773209807370,4746068
1773209807380,4040878
1773209807390,3080019
1773209807400,1923161
1773209807410,646278
1773209807420,-679294
1773209807430,-1969950
1773209807440,-3122108
1773209807450,-4058413
1773209807460,-4733517
1773209807470,-5123081
1773209807480,-5196847
1773209807490,-4951288
1773209807500,-4394296
1773209807510,-3558409
1773209807520,-2494720
1773209807530,-1270982
1773209807540,42183
1773209807550,1363117
1773209807560,2594386
1773209807570,3648984
1773209807580,4465743
1773209807590,5005620
1773209807600,5240216
1773209807610,5152048
1773209807620,4746003
1773209807630,4040215
1773209807640,3080318
1773209807650,1923420
1773209807660,647909
1773209807670,-679377
1773209807680,-1970169
1773209807690,-3122267
1773209807700,-4057363
1773209807710,-4733069
1773209807720,-5121880
1773209807730,-5196963
1773209807740,-4951535
1773209807750,-4396313
1773209807760,-3560782
1773209807770,-2496402
1773209807780,-1269318
1773209807790,44212
1773209807800,1366664
1773209807810,2597191
1773209807820,3650305
1773209807830,4463955
1773209807840,5002986
1773209807850,5236797
1773209807860,5150575
1773209807870,4744726
1773209807880,4040725
1773209807890,3080415
1773209807900,1923938
1773209807910,647436
1773209807920,-679669
1773209807930,-1971280
1773209807940,-3123156
1773209807950,-4059169
1773209807960,-4734103
1773209807970,-5123380
1773209807980,-5195853
1773209807990,-4950436
1773209808000,-4394814
1773209808010,-3559638
1773209808020,-2495943
1773209808030,-1271471
1773209808040,41775
1773209808050,1363796
1773209808060,2596501
1773209808070,3650588
1773209808080,4467911
1773209808090,5006838
1773209808100,5239327
1773209808110,5151193
1773209808120,4744996
1773209808130,4037682
1773209808140,3078658
1773209808150,1923117
1773209808160,647764
1773209808170,-678930
1773209808180,-1968589
1773209808190,-3121885
1773209808200,-4058639
1773209808210,-4734707
1773209808220,-5123663
1773209808230,-5198532
1773209808240,-4951369
1773209808250,-4394358
1773209808260,-3557853
1773209808270,-2493996
1773209808280,-1268382
1773209808290,42976
1773209808300,1364705
1773209808310,2595603
1773209808320,3649239
1773209808330,4464691
1773209808340,5005307
1773209808350,5238409
1773209808360,5151758
1773209808370,4744825
1773209808380,4038867
1773209808390,3078232
1773209808400,1922287
1773209808410,645816
1773209808420,-680486
1773209808430,-1971173
1773209808440,-3122384
1773209808450,-4058512
1773209808460,-4732868
1773209808470,-5121984
1773209808480,-5195883
1773209808490,-4950975
1773209808500,-4394060
1773209808510,-3558557
1773209808520,-2494397
1773209808530,-1269535
1773209808540,43957
1773209808550,1364866
1773209808560,2596469
1773209808570,3649274
1773209808580,4464101
1773209808590,5003295
1773209808600,5238283
1773209808610,5150497
1773209808620,4744522
1773209808630,4038392
1773209808640,3079125
1773209808650,1922190
1773209808660,647308
1773209808670,-679550
1773209808680,-1970322
1773209808690,-3122696
1773209808700,-4057702
1773209808710,-4733030
1773209808720,-5120288
1773209808730,-5194997
1773209808740,-4949658
1773209808750,-4393844
1773209808760,-3557845
1773209808770,-2495420
1773209808780,-1269892
1773209808790,42178
1773209808800,1363690
1773209808810,2594609
1773209808820,3649042
1773209808830,4464404
1773209808840,5004732
1773209808850,5238305
1773209808860,5151395
1773209808870,4743036
1773209808880,4036917
1773209808890,3077216
1773209808900,1922128
1773209808910,646903
1773209808920,-677848
1773209808930,-1968634
1773209808940,-3120743
1773209808950,-4057620
1773209808960,-4732486
1773209808970,-5121620
1773209808980,-5196127
1773209808990,-4951276
1773209809000,-4393771
1773209809010,-3558265
1773209809020,-2493737
1773209809030,-1268995
1773209809040,43949
1773209809050,1364215
1773209809060,2595451
1773209809070,3648099
1773209809080,4463545
1773209809090,5002783
1773209809100,5236972
1773209809110,5149916
1773209809120,4745709
1773209809130,4039682
1773209809140,3080542
1773209809150,1923657
1773209809160,647448
1773209809170,-679426
1773209809180,-1969256
1773209809190,-3122139
1773209809200,-4056808
1773209809210,-4732672
1773209809220,-5121301
1773209809230,-5196203
1773209809240,-4950445
1773209809250,-4394664
1773209809260,-3557477
1773209809270,-2493969
