"Time","Z"
1773210712000,-2508299
1773210712010,-2498994
1773210712020,-2485267
1773210712030,-2474082
1773210712040,-2452006
1773210712050,-2431356
1773210712060,-2402567
1773210712070,-2379127
1773210712080,-2354605
1773210712090,-2326758
1773210712100,-2290059
1773210712110,-2260809
1773210712120,-2227695
1773210712130,-2194098
1773210712140,-2148885
1773210712150,-2107962
1773210712160,-2057528
1773210712170,-2011089
1773210712180,-1960772
1773210712190,-1920130
1773210712200,-1874299
1773210712210,-1820726
1773210712220,-1759444
1773210712230,-1702698
1773210712240,-1639523
1773210712250,-1584923
1773210712260,-1522718
1773210712270,-1460836
1773210712280,-1394829
1773210712290,-1330697
1773210712300,-1261206
1773210712310,-1196333
1773210712320,-1124979
1773210712330,-1053264
1773210712340,-977485
1773210712350,-905095
1773210712360,-826966
1773210712370,-754941
1773210712380,-680735
1773210712390,-609597
1773210712400,-531195
1773210712410,-453609
1773210712420,-370610
1773210712430,-289782
1773210712440,-204639
1773210712450,-127329
1773210712460,-47736
1773210712470,27675
1773210712480,108376
1773210712490,186753
1773210712500,270452
1773210712510,347356
1773210712520,426957
1773210712530,504809
1773210712540,588377
1773210712550,665604
1773210712560,746015
1773210712570,821699
1773210712580,902791
1773210712590,978925
1773210712600,1057521
1773210712610,1129113
1773210712620,1204695
1773210712630,1275015
1773210712640,1348579
1773210712650,1418193
1773210712660,1490307
1773210712670,1553855
1773210712680,1622417
1773210712690,1686613
1773210712700,1754825
1773210712710,1816905
1773210712720,1876249
1773210712730,1923826
1773210712740,1975835
1773210712750,2026891
1773210712760,2081450
1773210712770,2126221
1773210712780,2172667
1773210712790,2214115
1773210712800,2257897
1773210712810,2294896
1773210712820,2331845
1773210712830,2358531
1773210712840,2388474
1773210712850,2415768
1773210712860,2447008
1773210712870,2471048
1773210712880,2493605
1773210712890,2506863
1773210712900,2520574
1773210712910,2528454
1773210712920,2542879
1773210712930,2552038
1773210712940,2561538
1773210712950,2562479
1773210712960,2566073
1773210712970,2560724
1773210712980,2553644
1773210712990,2541329
1773210713000,2535348
1773210713010,2523960
1773210713020,2517027
1773210713030,2500000
1773210713040,2480974
1773210713050,2455197
1773210713060,2434168
1773210713070,2410587
1773210713080,2385093
1773210713090,2352376
1773210713100,2325626
1773210713110,2293391
1773210713120,2262934
1773210713130,2218221
1773210713140,2169242
1773210713150,2129753
1773210713160,2092733
1773210713170,2042130
1773210713180,1992995
1773210713190,1940421
1773210713200,1898284
1773210713210,1851833
1773210713220,1799655
1773210713230,1740080
1773210713240,1679950
1773210713250,1616368
1773210713260,1557577
1773210713270,1491864
1773210713280,1430238
1773210713290,1365010
1773210713300,1302634
1773210713310,1232517
1773210713320,1163130
1773210713330,1084559
1773210713340,1012151
1773210713350,938984
1773210713360,871551
1773210713370,798347
1773210713380,726249
1773210713390,648073
1773210713400,571309
1773210713410,486186
1773210713420,406903
1773210713430,326586
1773210713440,252887
1773210713450,173384
1773210713460,95910
1773210713470,12960
1773210713480,-65431
1773210713490,-148592
1773210713500,-228698
1773210713510,-308728
1773210713520,-384029
1773210713530,-466341
1773210713540,-545687
1773210713550,-627712
1773210713560,-700369
1773210713570,-781685
1773210713580,-861780
1773210713590,-944484
1773210713600,-1018975
1773210713610,-1092590
1773210713620,-1160059
1773210713630,-1234946
1773210713640,-1304601
1773210713650,-1378614
1773210713660,-1445944
1773210713670,-1513914
1773210713680,-1578123
1773210713690,-1646398
1773210713700,-1710387
1773210713710,-1775816
1773210713720,-1831572
1773210713730,-1890113
1773210713740,-1941919
1773210713750,-1995325
1773210713760,-2042510
1773210713770,-2092524
1773210713780,-2137157
1773210713790,-2186196
1773210713800,-2227357
1773210713810,-2267712
1773210713820,-2298502
1773210713830,-2330090
1773210713840,-2356212
1773210713850,-2388971
1773210713860,-2416083
1773210713870,-2443270
1773210713880,-2460701
1773210713890,-2478629
1773210713900,-2490305
1773210713910,-2504476
1773210713920,-2513586
1773210713930,-2526615
1773210713940,-2532952
1773210713950,-2538860
1773210713960,-2537296
1773210713970,-2536244
1773210713980,-2524886
1773210713990,-2519245
1773210714000,-2510073
1773210714010,-2503364
1773210714020,-2489465
1773210714030,-2477118
1773210714040,-2454568
1773210714050,-2435866
1773210714060,-2408769
1773210714070,-2386449
1773210714080,-2359514
1773210714090,-2327907
1773210714100,-2290934
1773210714110,-2264215
1773210714120,-2229646
1773210714130,-2184218
1773210714140,-2127477
1773210714150,-2103662
1773210714160,-2080631
1773210714170,-2042107
1773210714180,-1983759
1773210714190,-1930775
1773210714200,-1875527
1773210714210,-1820438
1773210714220,-1760922
1773210714230,-1707300
1773210714240,-1645976
1773210714250,-1589421
1773210714260,-1525366
1773210714270,-1461856
1773210714280,-1396013
1773210714290,-1334413
1773210714300,-1265673
1773210714310,-1201786
1773210714320,-1129421
1773210714330,-1055654
1773210714340,-978062
1773210714350,-906186
1773210714360,-829270
1773210714370,-757425
1773210714380,-682757
1773210714390,-612217
1773210714400,-532047
1773210714410,-453573
1773210714420,-371012
1773210714430,-293203
1773210714440,-210286
1773210714450,-133154
1773210714460,-54334
1773210714470,22072
1773210714480,107363
1773210714490,188509
1773210714500,271908
1773210714510,346379
1773210714520,424250
1773210714530,501492
1773210714540,585285
1773210714550,662681
1773210714560,743930
1773210714570,819952
1773210714580,902136
1773210714590,977687
1773210714600,1054835
1773210714610,1124674
1773210714620,1198573
1773210714630,1269407
1773210714640,1345365
1773210714650,1416200
1773210714660,1490284
