"Time","Z"
1773209893000,-5063717
1773209893010,-5343385
1773209893020,-4311526
1773209893030,-2205551
1773209893040,459782
1773209893050,3019774
1773209893060,4811005
1773209893070,5427095
1773209893080,4720011
1773209893090,2846301
1773209893100,259356
1773209893110,-2400477
1773209893120,-4439663
1773209893130,-5368513
1773209893140,-4986265
1773209893150,-3365403
1773209893160,-905483
1773209893170,1796334
1773209893180,4041930
1773209893190,5281494
1773209893200,5237509
1773209893210,3907461
1773209893220,1607102
1773209893230,-1104540
1773209893240,-3535750
1773209893250,-5060443
1773209893260,-5344345
1773209893270,-4311332
1773209893280,-2206283
1773209893290,457703
1773209893300,3016181
1773209893310,4811295
1773209893320,5428026
1773209893330,4724041
1773209893340,2848066
1773209893350,261364
1773209893360,-2401137
1773209893370,-4440268
1773209893380,-5370168
1773209893390,-4985170
1773209893400,-3364006
1773209893410,-901701
1773209893420,1797984
1773209893430,4044736
1773209893440,5281317
1773209893450,5236233
1773209893460,3903106
1773209893470,1603417
1773209893480,-1109331
1773209893490,-3537313
1773209893500,-5061454
1773209893510,-5341953
1773209893520,-4309653
1773209893530,-2203166
1773209893540,458716
1773209893550,3017566
1773209893560,4809902
1773209893570,5426691
1773209893580,4720317
1773209893590,2846534
1773209893600,259191
1773209893610,-2400366
1773209893620,-4439254
1773209893630,-5367017
1773209893640,-4984067
1773209893650,-3362471
1773209893660,-903482
1773209893670,1797273
1773209893680,4042202
1773209893690,5280693
1773209893700,5237080
1773209893710,3906325
1773209893720,1605342
1773209893730,-1104169
1773209893740,-3536159
1773209893750,-5060829
1773209893760,-5342818
1773209893770,-4309982
1773209893780,-2204638
1773209893790,459812
1773209893800,3016567
1773209893810,4809871
1773209893820,5424497
1773209893830,4719645
1773209893840,2844222
1773209893850,258850
1773209893860,-2401580
1773209893870,-4439873
1773209893880,-5368695
1773209893890,-4983908
1773209893900,-3365615
1773209893910,-904125
1773209893920,1795635
1773209893930,4041763
1773209893940,5279929
1773209893950,5238936
1773209893960,3907127
1773209893970,1607508
1773209893980,-1103975
1773209893990,-3534392
1773209894000,-5060829
1773209894010,-5340400
1773209894020,-4310521
1773209894030,-2206060
1773209894040,457854
1773209894050,3016195
1773209894060,4808893
1773209894070,5426954
1773209894080,4721071
1773209894090,2848114
1773209894100,262440
1773209894110,-2397308
1773209894120,-4437793
1773209894130,-5366679
1773209894140,-4984514
1773209894150,-3365578
1773209894160,-906110
1773209894170,1795216
1773209894180,4041001
1773209894190,5281348
1773209894200,5237584
1773209894210,3907315
1773209894220,1606293
1773209894230,-1105205
1773209894240,-3536963
1773209894250,-5062717
1773209894260,-5345532
1773209894270,-4312881
1773209894280,-2208117
1773209894290,457997
1773209894300,3016643
1773209894310,4811458
1773209894320,5427315
1773209894330,4721988
1773209894340,2846918
1773209894350,260000
1773209894360,-2402165
1773209894370,-4439351
1773209894380,-5368504
1773209894390,-4982883
1773209894400,-3363172
1773209894410,-902469
1773209894420,1796666
1773209894430,4042323
1773209894440,5279215
1773209894450,5237294
1773209894460,3906517
1773209894470,1607583
1773209894480,-1105130
1773209894490,-3534331
1773209894500,-5061960
1773209894510,-5344707
1773209894520,-4312885
1773209894530,-2206712
1773209894540,456607
1773209894550,3017485
1773209894560,4810656
1773209894570,5427743
1773209894580,4721799
1773209894590,2848582
1773209894600,260186
