"Time","Z"
1773211367690,-1106790
1773211367700,-955506
1773211367710,-807366
1773211367720,-650778
1773211367730,-495868
1773211367740,-334694
1773211367750,-176628
1773211367760,-18925
1773211367770,133233
1773211367780,290271
1773211367790,444938
1773211367800,605317
1773211367810,760768
1773211367820,916531
1773211367830,1066129
1773211367840,1218895
1773211367850,1365941
1773211367860,1514377
1773211367870,1651827
1773211367880,1787733
1773211367890,1919781
1773211367900,2056702
1773211367910,2187710
1773211367920,2316636
1773211367930,2431758
1773211367940,2545972
1773211367950,2650322
1773211367960,2754844
1773211367970,2851741
1773211367980,2946678
1773211367990,3028510
1773211368000,3108497
1773211368010,3178977
1773211368020,3249492
1773211368030,3309780
1773211368040,3368756
1773211368050,3417301
1773211368060,3460764
1773211368070,3494413
1773211368080,3526261
1773211368090,3549590
1773211368100,3563705
1773211368110,3565203
1773211368120,3571452
1773211368130,3564579
1773211368140,3540828
1773211368150,3525430
1773211368160,3526433
1773211368170,3500618
1773211368180,3457406
1773211368190,3407220
1773211368200,3356768
1773211368210,3295068
1773211368220,3232831
1773211368230,3161576
1773211368240,3091479
1773211368250,3009680
1773211368260,2925313
1773211368270,2831900
1773211368280,2738458
1773211368290,2636938
1773211368300,2533220
1773211368310,2417746
1773211368320,2299466
1773211368330,2170720
1773211368340,2045160
1773211368350,1913489
1773211368360,1783709
1773211368370,1646320
1773211368380,1506310
1773211368390,1357659
1773211368400,1212639
1773211368410,1063971
1773211368420,918777
1773211368430,762391
1773211368440,605072
1773211368450,443278
1773211368460,285996
1773211368470,127292
1773211368480,-24491
1773211368490,-182335
1773211368500,-336675
1773211368510,-494779
1773211368520,-646542
1773211368530,-800553
1773211368540,-950541
1773211368550,-1106502
1773211368560,-1255581
1773211368570,-1406139
1773211368580,-1549618
1773211368590,-1694929
1773211368600,-1830150
1773211368610,-1965355
1773211368620,-2095122
1773211368630,-2225045
1773211368640,-2343135
1773211368650,-2462240
1773211368660,-2574368
1773211368670,-2685087
1773211368680,-2783495
1773211368690,-2879671
1773211368700,-2964847
1773211368710,-3047584
1773211368720,-3120190
1773211368730,-3194801
1773211368740,-3260353
1773211368750,-3322149
1773211368760,-3371179
1773211368770,-3418638
1773211368780,-3455254
1773211368790,-3490193
1773211368800,-3512613
1773211368810,-3536598
1773211368820,-3545921
1773211368830,-3548770
1773211368840,-3544921
1773211368850,-3548071
1773211368860,-3535744
1773211368870,-3503390
1773211368880,-3461954
1773211368890,-3433207
1773211368900,-3401245
1773211368910,-3359820
1773211368920,-3302135
1773211368930,-3240541
1773211368940,-3167352
1773211368950,-3096265
1773211368960,-3016626
1773211368970,-2936269
1773211368980,-2844473
1773211368990,-2750814
1773211369000,-2648779
1773211369010,-2545450
1773211369020,-2431525
1773211369030,-2315217
1773211369040,-2188748
1773211369050,-2063567
1773211369060,-1931288
1773211369070,-1801838
1773211369080,-1665405
1773211369090,-1528657
1773211369100,-1381317
1773211369110,-1235798
1773211369120,-1083880
1773211369130,-935674
1773211369140,-781588
1773211369150,-629542
1773211369160,-469356
1773211369170,-312557
1773211369180,-153121
1773211369190,-2726
1773211369200,153981
1773211369210,309977
1773211369220,471498
1773211369230,626793
1773211369240,784001
1773211369250,933928
1773211369260,1088152
1773211369270,1237292
1773211369280,1389299
1773211369290,1532303
1773211369300,1672569
1773211369310,1806172
1773211369320,1944072
1773211369330,2074935
1773211369340,2207497
1773211369350,2328204
1773211369360,2446614
1773211369370,2557153
1773211369380,2667430
1773211369390,2768227
1773211369400,2868921
1773211369410,2956599
1773211369420,3040669
1773211369430,3113810
1773211369440,3188838
1773211369450,3256026
1773211369460,3320493
1773211369470,3372944
1773211369480,3424079
1773211369490,3463685
1773211369500,3502766
1773211369510,3530568
1773211369520,3554898
1773211369530,3561150
1773211369540,3566594
1773211369550,3566979
1773211369560,3564834
1773211369570,3542124
1773211369580,3532615
1773211369590,3516344
1773211369600,3486322
1773211369610,3441286
1773211369620,3399916
1773211369630,3345698
1773211369640,3289088
1773211369650,3220261
1773211369660,3153143
1773211369670,3078983
1773211369680,3003723
1773211369690,2915804
1773211369700,2824365
1773211369710,2722470
1773211369720,2622914
1773211369730,2515025
1773211369740,2404555
1773211369750,2280476
1773211369760,2156275
1773211369770,2025778
1773211369780,1897256
1773211369790,1761042
1773211369800,1626934
1773211369810,1483365
1773211369820,1339960
1773211369830,1189318
1773211369840,1043914
1773211369850,891864
1773211369860,739610
1773211369870,577812
1773211369880,420300
1773211369890,260217
1773211369900,109300
1773211369910,-45901
1773211369920,-201155
1773211369930,-361662
1773211369940,-513538
1773211369950,-669629
1773211369960,-819775
1773211369970,-975364
1773211369980,-1125418
1773211369990,-1277925
1773211370000,-1423671
1773211370010,-1570076
1773211370020,-1708674
1773211370030,-1847729
1773211370040,-1978834
1773211370050,-2114992
1773211370060,-2241519
