"Time","Z"
1773211367690,850316
1773211367700,694585
1773211367710,530028
1773211367720,368531
1773211367730,199056
1773211367740,35576
1773211367750,-127616
1773211367760,-285086
1773211367770,-449342
1773211367780,-611672
1773211367790,-778856
1773211367800,-938459
1773211367810,-1100691
1773211367820,-1255596
1773211367830,-1413403
1773211367840,-1565007
1773211367850,-1715547
1773211367860,-1854599
1773211367870,-1995194
1773211367880,-2130692
1773211367890,-2269521
1773211367900,-2400607
1773211367910,-2527711
1773211367920,-2641604
1773211367930,-2753151
1773211367940,-2855222
1773211367950,-2957009
1773211367960,-3050990
1773211367970,-3140168
1773211367980,-3216098
1773211367990,-3290782
1773211368000,-3355687
1773211368010,-3419964
1773211368020,-3473532
1773211368030,-3525272
1773211368040,-3564530
1773211368050,-3600556
1773211368060,-3625899
1773211368070,-3650307
1773211368080,-3663515
1773211368090,-3665981
1773211368100,-3660962
1773211368110,-3659500
1773211368120,-3638194
1773211368130,-3606435
1773211368140,-3593722
1773211368150,-3583403
1773211368160,-3541041
1773211368170,-3488241
1773211368180,-3430470
1773211368190,-3370191
1773211368200,-3300311
1773211368210,-3229694
1773211368220,-3150469
1773211368230,-3071071
1773211368240,-2979924
1773211368250,-2887129
1773211368260,-2785524
1773211368270,-2684122
1773211368280,-2573838
1773211368290,-2460906
1773211368300,-2336720
1773211368310,-2208773
1773211368320,-2072647
1773211368330,-1939482
1773211368340,-1801331
1773211368350,-1664456
1773211368360,-1518246
1773211368370,-1369276
1773211368380,-1214182
1773211368390,-1064662
1773211368400,-910218
1773211368410,-755935
1773211368420,-590704
1773211368430,-426264
1773211368440,-258492
1773211368450,-96352
1773211368460,67763
1773211368470,226012
1773211368480,389782
1773211368490,550638
1773211368500,715041
1773211368510,872399
1773211368520,1031330
1773211368530,1188740
1773211368540,1350752
1773211368550,1504721
1773211368560,1660585
1773211368570,1808625
1773211368580,1956550
1773211368590,2094723
1773211368600,2234193
1773211368610,2366658
1773211368620,2496735
1773211368630,2615193
1773211368640,2735199
1773211368650,2847553
1773211368660,2956485
1773211368670,3051998
1773211368680,3144686
1773211368690,3227170
1773211368700,3304919
1773211368710,3374310
1773211368720,3444537
1773211368730,3503885
1773211368740,3558597
1773211368750,3601048
1773211368760,3640514
1773211368770,3669949
1773211368780,3695813
1773211368790,3711637
1773211368800,3726747
1773211368810,3724662
1773211368820,3718952
1773211368830,3708883
1773211368840,3704437
1773211368850,3675270
1773211368860,3630548
1773211368870,3583824
1773211368880,3549749
1773211368890,3506893
1773211368900,3452337
1773211368910,3384380
1773211368920,3310761
1773211368930,3228754
1773211368940,3148129
1773211368950,3059665
1773211368960,2968301
1773211368970,2866713
1773211368980,2763221
1773211368990,2652158
1773211369000,2539294
1773211369010,2415085
1773211369020,2288193
1773211369030,2153693
1773211369040,2020026
1773211369050,1879658
1773211369060,1742283
1773211369070,1597453
1773211369080,1451305
1773211369090,1297064
1773211369100,1143985
1773211369110,984454
1773211369120,828531
1773211369130,668266
1773211369140,507741
1773211369150,340999
1773211369160,176876
1773211369170,12920
1773211369180,-143663
1773211369190,-307346
1773211369200,-471087
1773211369210,-639230
1773211369220,-800107
1773211369230,-961512
1773211369240,-1118682
1773211369250,-1278393
1773211369260,-1432714
1773211369270,-1589039
1773211369280,-1733227
1773211369290,-1876457
1773211369300,-2015336
1773211369310,-2154767
1773211369320,-2287474
1773211369330,-2419060
1773211369340,-2538840
1773211369350,-2656197
1773211369360,-2764944
1773211369370,-2872405
1773211369380,-2970667
1773211369390,-3066887
1773211369400,-3148999
1773211369410,-3226853
1773211369420,-3295195
1773211369430,-3365391
1773211369440,-3425923
1773211369450,-3482882
1773211369460,-3527987
1773211369470,-3570144
1773211369480,-3603428
1773211369490,-3633895
1773211369500,-3653253
1773211369510,-3665928
1773211369520,-3662744
1773211369530,-3660586
1773211369540,-3654457
1773211369550,-3638380
1773211369560,-3610066
1773211369570,-3596454
1773211369580,-3568081
1773211369590,-3525114
1773211369600,-3473405
1773211369610,-3422544
1773211369620,-3358973
1773211369630,-3292764
1773211369640,-3216283
1773211369650,-3140939
1773211369660,-3058730
1773211369670,-2973927
1773211369680,-2876699
1773211369690,-2775721
1773211369700,-2666444
1773211369710,-2558435
1773211369720,-2442934
1773211369730,-2321863
1773211369740,-2189159
1773211369750,-2056881
1773211369760,-1919170
1773211369770,-1783501
1773211369780,-1640357
1773211369790,-1497535
1773211369800,-1346203
1773211369810,-1194977
1773211369820,-1040493
1773211369830,-887582
1773211369840,-727766
1773211369850,-566636
1773211369860,-397913
1773211369870,-234596
1773211369880,-71180
1773211369890,86107
1773211369900,247772
1773211369910,410637
1773211369920,575688
1773211369930,734459
1773211369940,895680
1773211369950,1052297
1773211369960,1213649
1773211369970,1370032
1773211369980,1527259
1773211369990,1678231
1773211370000,1827483
1773211370010,1969677
1773211370020,2111932
1773211370030,2249349
1773211370040,2387527
1773211370050,2514980
1773211370060,2637822
1773211370070,2752273
1773211370080,2863055
1773211370090,2964616
1773211370100,3063321
1773211370110,3153369
1773211370120,3238272
1773211370130,3313481
1773211370140,3388764
1773211370150,3454925
1773211370160,3516238
1773211370170,3564531
1773211370180,3609554
1773211370190,3643049
1773211370200,3673724
1773211370210,3694198
1773211370220,3714270
1773211370230,3725336
1773211370240,3726350
1773211370250,3717021
1773211370260,3711110
1773211370270,3698708
1773211370280,3670995
1773211370290,3624833
1773211370300,3581899
1773211370310,3543680
1773211370320,3502590
1773211370330,3442010
1773211370340,3375180
1773211370350,3297010
1773211370360,3218592
1773211370370,3134334
1773211370380,3047576
1773211370390,2952123
1773211370400,2853033
1773211370410,2743906
1773211370420,2634745
1773211370430,2518009
1773211370440,2398473
1773211370450,2270159
1773211370460,2140230
1773211370470,2002321
1773211370480,1863206
1773211370490,1719740
1773211370500,1577779
1773211370510,1426003
1773211370520,1272268
1773211370530,1115656
1773211370540,962781
1773211370550,804979
1773211370560,647453
1773211370570,482161
1773211370580,319725
1773211370590,153933
1773211370600,-7903
1773211370610,-169546
1773211370620,-330078
1773211370630,-495183
1773211370640,-658361
1773211370650,-822920
1773211370660,-982756
1773211370670,-1143560
1773211370680,-1299144
1773211370690,-1455760
1773211370700,-1608328
1773211370710,-1756564
1773211370720,-1894465
1773211370730,-2032942
1773211370740,-2167778
1773211370750,-2304871
1773211370760,-2433157
1773211370770,-2555260
1773211370780,-2667868
1773211370790,-2778948
1773211370800,-2882348
1773211370810,-2984195
1773211370820,-3076414
1773211370830,-3160920
1773211370840,-3234411
1773211370850,-3305527
1773211370860,-3371359
1773211370870,-3434373
1773211370880,-3487425
1773211370890,-3535007
1773211370900,-3571612
1773211370910,-3605280
1773211370920,-3629864
1773211370930,-3652995
1773211370940,-3664993
1773211370950,-3666732
1773211370960,-3662449
1773211370970,-3659512
1773211370980,-3641035
1773211370990,-3615942
1773211371000,-3588267
1773211371010,-3554619
1773211371020,-3509763
1773211371030,-3466137
1773211371040,-3415307
1773211371050,-3353880
1773211371060,-3281229
1773211371070,-3206956
1773211371080,-3129944
1773211371090,-3050351
1773211371100,-2957904
1773211371110,-2861880
1773211371120,-2758314
1773211371130,-2652793
1773211371140,-2541904
1773211371150,-2427779
