"Time","Z"
1773211829000,-5559847
1773211829010,-4742886
1773211829020,-3629002
1773211829030,-2285664
1773211829040,-799405
1773211829050,759695
1773211829060,2281709
1773211829070,3649858
1773211829080,4760171
1773211829090,5570808
1773211829100,6038669
1773211829110,6145964
1773211829120,5869732
1773211829130,5226809
1773211829140,4248158
1773211829150,3008944
1773211829160,1579213
1773211829170,45645
1773211829180,-1510332
1773211829190,-2962208
1773211829200,-4206040
1773211829210,-5167067
1773211829220,-5812044
1773211829230,-6099362
1773211829240,-6017585
1773211829250,-5554491
1773211829260,-4741324
1773211829270,-3624266
1773211829280,-2286613
1773211829290,-796776
1773211829300,757231
1773211829310,2284248
1773211829320,3646373
1773211829330,4758206
1773211829340,5565166
1773211829350,6039872
1773211829360,6144062
1773211829370,5872289
1773211829380,5225613
1773211829390,4249953
1773211829400,3006505
1773211829410,1582632
1773211829420,44674
1773211829430,-1508313
1773211829440,-2965092
1773211829450,-4204340
1773211829460,-5168278
1773211829470,-5807280
1773211829480,-6098306
1773211829490,-6013659
1773211829500,-5556763
1773211829510,-4740928
1773211829520,-3628410
1773211829530,-2284309
1773211829540,-797789
1773211829550,760484
1773211829560,2282342
1773211829570,3647728
1773211829580,4755480
1773211829590,5566235
1773211829600,6036881
1773211829610,6145633
1773211829620,5870427
1773211829630,5227248
1773211829640,4246309
1773211829650,3006660
1773211829660,1576265
1773211829670,43564
1773211829680,-1509733
1773211829690,-2960479
1773211829700,-4203419
1773211829710,-5164197
1773211829720,-5809807
1773211829730,-6099675
1773211829740,-6018028
1773211829750,-5554328
1773211829760,-4741503
1773211829770,-3623121
1773211829780,-2285592
1773211829790,-796873
1773211829800,757863
1773211829810,2284973
1773211829820,3646457
1773211829830,4757937
1773211829840,5565250
1773211829850,6039417
1773211829860,6142200
1773211829870,5871052
1773211829880,5224137
1773211829890,4249023
1773211829900,3003792
1773211829910,1576415
1773211829920,39743
1773211829930,-1508814
1773211829940,-2963193
1773211829950,-4201013
1773211829960,-5164571
1773211829970,-5804863
1773211829980,-6096675
1773211829990,-6012244
1773211830000,-5555624
1773211830010,-4739039
1773211830020,-3624278
1773211830030,-2281677
1773211830040,-796519
1773211830050,760115
1773211830060,2278850
1773211830070,3643649
1773211830080,4753139
1773211830090,5565630
1773211830100,6035400
1773211830110,6143126
1773211830120,5867338
1773211830130,5225455
1773211830140,4245699
1773211830150,3006278
1773211830160,1577779
1773211830170,45772
1773211830180,-1509081
1773211830190,-2961697
1773211830200,-4204768
1773211830210,-5164670
1773211830220,-5808776
1773211830230,-6096931
1773211830240,-6015649
1773211830250,-5552474
1773211830260,-4740338
1773211830270,-3623690
1773211830280,-2285345
1773211830290,-796240
1773211830300,758254
1773211830310,2284901
1773211830320,3645438
1773211830330,4754969
1773211830340,5561751
1773211830350,6035963
1773211830360,6139411
1773211830370,5869162
1773211830380,5224727
1773211830390,4250347
1773211830400,3006113
1773211830410,1579945
1773211830420,42780
1773211830430,-1508182
1773211830440,-2962681
1773211830450,-4200572
1773211830460,-5165013
1773211830470,-5806872
1773211830480,-6100537
1773211830490,-6015797
1773211830500,-5555753
1773211830510,-4738412
1773211830520,-3625837
1773211830530,-2284029
1773211830540,-798413
1773211830550,761380
1773211830560,2283572
1773211830570,3646839
1773211830580,4752700
1773211830590,5563883
1773211830600,6035744
1773211830610,6144678
1773211830620,5870165
1773211830630,5227021
1773211830640,4245206
1773211830650,3003871
1773211830660,1574543
1773211830670,43584
1773211830680,-1510194
1773211830690,-2961430
1773211830700,-4204950
1773211830710,-5165611
1773211830720,-5809749
1773211830730,-6096597
1773211830740,-6013287
1773211830750,-5550383
1773211830760,-4738293
1773211830770,-3622655
1773211830780,-2285473
1773211830790,-795441
1773211830800,759033
1773211830810,2284084
1773211830820,3643823
1773211830830,4753953
1773211830840,5559918
1773211830850,6033608
1773211830860,6139988
1773211830870,5871253
1773211830880,5226301
1773211830890,4250157
1773211830900,3003421
1773211830910,1576426
1773211830920,41830
1773211830930,-1506515
1773211830940,-2960382
1773211830950,-4199618
1773211830960,-5165096
1773211830970,-5806868
1773211830980,-6098454
1773211830990,-6013234
1773211831000,-5554878
1773211831010,-4738563
1773211831020,-3624629
1773211831030,-2282335
1773211831040,-797088
1773211831050,760266
1773211831060,2281324
1773211831070,3645223
1773211831080,4750924
1773211831090,5560887
1773211831100,6032913
1773211831110,6142840
1773211831120,5867984
1773211831130,5224439
1773211831140,4244659
1773211831150,3006190
1773211831160,1578292
1773211831170,45993
1773211831180,-1508945
1773211831190,-2959433
1773211831200,-4201706
1773211831210,-5164005
1773211831220,-5808570
1773211831230,-6095077
1773211831240,-6014876
1773211831250,-5554528
1773211831260,-4741882
1773211831270,-3622862
1773211831280,-2282938
1773211831290,-793353
1773211831300,759556
1773211831310,2283711
1773211831320,3644701
1773211831330,4753825
1773211831340,5559520
1773211831350,6033761
1773211831360,6138994
1773211831370,5869850
1773211831380,5224041
1773211831390,4246940
1773211831400,3002490
1773211831410,1577335
1773211831420,42037
1773211831430,-1507374
1773211831440,-2961035
1773211831450,-4200759
1773211831460,-5165485
1773211831470,-5806138
1773211831480,-6096485
1773211831490,-6011428
1773211831500,-5552566
1773211831510,-4735589
1773211831520,-3622498
1773211831530,-2281732
1773211831540,-798323
1773211831550,759428
1773211831560,2283404
1773211831570,3648074
1773211831580,4753718
1773211831590,5560818
1773211831600,6029652
1773211831610,6138111
1773211831620,5865609
1773211831630,5224452
1773211831640,4245066
1773211831650,3004732
1773211831660,1575574
1773211831670,43951
1773211831680,-1507656
1773211831690,-2956898
1773211831700,-4199985
1773211831710,-5162043
1773211831720,-5807137
1773211831730,-6095030
1773211831740,-6013886
1773211831750,-5552055
1773211831760,-4740028
1773211831770,-3622430
1773211831780,-2283578
1773211831790,-795667
1773211831800,758479
1773211831810,2282250
1773211831820,3642435
1773211831830,4752365
1773211831840,5558082
1773211831850,6031811
1773211831860,6138795
1773211831870,5870074
1773211831880,5225191
1773211831890,4248368
1773211831900,3002066
1773211831910,1574900
1773211831920,41070
1773211831930,-1505577
1773211831940,-2957223
1773211831950,-4196581
1773211831960,-5161945
1773211831970,-5805114
1773211831980,-6098316
1773211831990,-6015586
1773211832000,-5556895
1773211832010,-4738623
1773211832020,-3623725
1773211832030,-2281155
1773211832040,-795900
1773211832050,761664
1773211832060,2282929
1773211832070,3645586
1773211832080,4751038
1773211832090,5559198
1773211832100,6031701
1773211832110,6141583
1773211832120,5867234
1773211832130,5223333
1773211832140,4241646
1773211832150,3001405
1773211832160,1574181
1773211832170,43997
1773211832180,-1507723
1773211832190,-2956597
1773211832200,-4198464
1773211832210,-5161070
1773211832220,-5807424
1773211832230,-6097097
1773211832240,-6015237
1773211832250,-5554094
1773211832260,-4740391
1773211832270,-3622958
1773211832280,-2284390
1773211832290,-795798
1773211832300,758242
1773211832310,2283255
1773211832320,3644350
1773211832330,4754441
1773211832340,5560511
1773211832350,6034348
1773211832360,6140093
1773211832370,5868609
1773211832380,5222937
1773211832390,4246133
1773211832400,3002422
1773211832410,1577465
1773211832420,43790
1773211832430,-1505092
1773211832440,-2959053
1773211832450,-4200119
1773211832460,-5164367
1773211832470,-5804044
1773211832480,-6094482
1773211832490,-6011345
1773211832500,-5552019
1773211832510,-4735301
1773211832520,-3622218
1773211832530,-2280761
1773211832540,-796838
1773211832550,758002
1773211832560,2277952
1773211832570,3641427
1773211832580,4750416
1773211832590,5561776
1773211832600,6033513
1773211832610,6139779
1773211832620,5864539
1773211832630,5221067
1773211832640,4240902
1773211832650,3002043
1773211832660,1576597
1773211832670,47008
1773211832680,-1504574
1773211832690,-2955613
1773211832700,-4198781
1773211832710,-5161487
1773211832720,-5806483
1773211832730,-6095244
1773211832740,-6013962
1773211832750,-5552063
1773211832760,-4738275
1773211832770,-3621886
1773211832780,-2283297
1773211832790,-795427
1773211832800,758363
1773211832810,2282882
1773211832820,3642331
1773211832830,4751396
1773211832840,5558180
1773211832850,6032099
1773211832860,6139683
1773211832870,5868755
1773211832880,5223054
1773211832890,4245803
1773211832900,3002716
1773211832910,1576643
1773211832920,42339
1773211832930,-1505505
1773211832940,-2958071
1773211832950,-4197874
1773211832960,-5161189
1773211832970,-5802739
1773211832980,-6093538
1773211832990,-6010797
1773211833000,-5553613
1773211833010,-4738314
1773211833020,-3624855
1773211833030,-2283543
1773211833040,-798339
1773211833050,758398
1773211833060,2279446
1773211833070,3641745
1773211833080,4747781
1773211833090,5557507
1773211833100,6032573
1773211833110,6143541
1773211833120,5870260
1773211833130,5225836
1773211833140,4244375
1773211833150,3002105
1773211833160,1572977
1773211833170,41805
1773211833180,-1507799
1773211833190,-2956713
1773211833200,-4198725
1773211833210,-5159844
1773211833220,-5801635
1773211833230,-6090672
1773211833240,-6011428
1773211833250,-5553301
1773211833260,-4741000
1773211833270,-3624432
1773211833280,-2285462
1773211833290,-797587
1773211833300,756970
1773211833310,2282322
1773211833320,3643970
1773211833330,4752260
1773211833340,5558465
1773211833350,6031677
1773211833360,6138411
1773211833370,5868321
1773211833380,5224343
1773211833390,4247364
1773211833400,3002175
1773211833410,1574779
1773211833420,39812
1773211833430,-1508193
1773211833440,-2957022
1773211833450,-4195252
1773211833460,-5159193
1773211833470,-5802261
1773211833480,-6095015
1773211833490,-6013119
1773211833500,-5554099
1773211833510,-4736224
1773211833520,-3620855
1773211833530,-2281980
1773211833540,-798628
1773211833550,757426
1773211833560,2279750
1773211833570,3642261
1773211833580,4749007
1773211833590,5558542
1773211833600,6030249
1773211833610,6140184
1773211833620,5869520
1773211833630,5226649
1773211833640,4244919
1773211833650,3001360
1773211833660,1572980
1773211833670,41580
1773211833680,-1507249
1773211833690,-2955948
1773211833700,-4196414
1773211833710,-5157689
1773211833720,-5802247
1773211833730,-6093391
1773211833740,-6013400
1773211833750,-5553350
1773211833760,-4740244
1773211833770,-3624698
1773211833780,-2284556
1773211833790,-796085
1773211833800,758935
1773211833810,2283278
1773211833820,3643436
1773211833830,4751288
1773211833840,5557834
1773211833850,6031074
1773211833860,6137904
1773211833870,5865634
1773211833880,5220955
1773211833890,4243999
1773211833900,3001621
1773211833910,1576113
1773211833920,43314
1773211833930,-1504451
1773211833940,-2956090
1773211833950,-4196856
1773211833960,-5161568
1773211833970,-5803664
1773211833980,-6094045
1773211833990,-6011790
1773211834000,-5554680
1773211834010,-4738851
1773211834020,-3623030
1773211834030,-2281676
1773211834040,-795724
1773211834050,759586
1773211834060,2281087
1773211834070,3642798
1773211834080,4750237
1773211834090,5559613
1773211834100,6031748
1773211834110,6139796
1773211834120,5867329
1773211834130,5224266
1773211834140,4244069
1773211834150,3001049
1773211834160,1573395
1773211834170,42177
1773211834180,-1507315
1773211834190,-2955801
1773211834200,-4196202
1773211834210,-5158053
1773211834220,-5800870
1773211834230,-6091782
1773211834240,-6013039
1773211834250,-5554458
1773211834260,-4740377
1773211834270,-3623664
1773211834280,-2284008
1773211834290,-796091
1773211834300,758675
1773211834310,2281634
1773211834320,3643272
1773211834330,4750784
1773211834340,5555999
1773211834350,6029798
1773211834360,6138162
1773211834370,5866557
1773211834380,5221635
1773211834390,4245102
1773211834400,3002931
1773211834410,1577201
1773211834420,44693
1773211834430,-1505023
1773211834440,-2956723
1773211834450,-4197771
1773211834460,-5161130
1773211834470,-5802753
1773211834480,-6093989
1773211834490,-6011968
1773211834500,-5552512
1773211834510,-4737297
1773211834520,-3622547
1773211834530,-2282373
1773211834540,-796517
1773211834550,758787
1773211834560,2281456
1773211834570,3642725
1773211834580,4747999
1773211834590,5556028
1773211834600,6029465
1773211834610,6138784
1773211834620,5868036
1773211834630,5225216
1773211834640,4244879
1773211834650,3001696
1773211834660,1574299
1773211834670,41265
1773211834680,-1508173
1773211834690,-2955865
1773211834700,-4194873
1773211834710,-5157012
1773211834720,-5801614
1773211834730,-6093288
1773211834740,-6011320
1773211834750,-5551861
1773211834760,-4738514
1773211834770,-3623266
1773211834780,-2284659
1773211834790,-797540
1773211834800,757326
1773211834810,2279676
1773211834820,3640921
1773211834830,4748799
1773211834840,5556105
1773211834850,6029353
1773211834860,6139047
1773211834870,5868420
1773211834880,5224490
1773211834890,4246076
1773211834900,3001942
1773211834910,1574884
1773211834920,43100
1773211834930,-1504425
1773211834940,-2954531
1773211834950,-4196105
1773211834960,-5160482
1773211834970,-5803454
1773211834980,-6093431
1773211834990,-6010792
1773211835000,-5551706
1773211835010,-4738402
1773211835020,-3623009
1773211835030,-2282315
1773211835040,-797210
1773211835050,757804
