"Time","Z"
1773211829000,3840246
1773211829010,4806275
1773211829020,5473207
1773211829030,5812729
1773211829040,5790264
1773211829050,5408179
1773211829060,4674295
1773211829070,3644164
1773211829080,2382638
1773211829090,980995
1773211829100,-485384
1773211829110,-1919647
1773211829120,-3229297
1773211829130,-4323208
1773211829140,-5150281
1773211829150,-5659342
1773211829160,-5823073
1773211829170,-5616819
1773211829180,-5053234
1773211829190,-4158488
1773211829200,-3001470
1773211829210,-1656163
1773211829220,-213030
1773211829230,1251935
1773211829240,2632949
1773211829250,3842449
1773211829260,4804034
1773211829270,5474883
1773211829280,5810543
1773211829290,5791001
1773211829300,5403270
1773211829310,4672466
1773211829320,3639392
1773211829330,2383170
1773211829340,978366
1773211829350,-483534
1773211829360,-1921831
1773211829370,-3226503
1773211829380,-4321559
1773211829390,-5144579
1773211829400,-5660017
1773211829410,-5821072
1773211829420,-5619113
1773211829430,-5051927
1773211829440,-4160245
1773211829450,-2998680
1773211829460,-1659124
1773211829470,-212035
1773211829480,1250186
1773211829490,2635808
1773211829500,3841027
1773211829510,4805222
1773211829520,5470708
1773211829530,5809371
1773211829540,5786960
1773211829550,5405117
1773211829560,4671742
1773211829570,3643150
1773211829580,2381193
1773211829590,978956
1773211829600,-486574
1773211829610,-1920659
1773211829620,-3228099
1773211829630,-4318957
1773211829640,-5145901
1773211829650,-5657010
1773211829660,-5822573
1773211829670,-5617105
1773211829680,-5053601
1773211829690,-4156569
1773211829700,-2998805
1773211829710,-1653058
1773211829720,-210393
1773211829730,1252069
1773211829740,2631780
1773211829750,3840181
1773211829760,4801185
1773211829770,5472777
1773211829780,5810345
1773211829790,5791503
1773211829800,5402792
1773211829810,4672564
1773211829820,3637940
1773211829830,2381626
1773211829840,978014
1773211829850,-484345
1773211829860,-1923258
1773211829870,-3226954
1773211829880,-4321633
1773211829890,-5144688
1773211829900,-5659949
1773211829910,-5819355
1773211829920,-5617683
1773211829930,-5050337
1773211829940,-4158894
1773211829950,-2996280
1773211829960,-1652909
1773211829970,-206536
1773211829980,1251501
1773211829990,2634617
1773211830000,3838391
1773211830010,4801849
1773211830020,5468236
1773211830030,5807786
1773211830040,5785451
1773211830050,5404062
1773211830060,4670041
1773211830070,3639414
1773211830080,2377993
1773211830090,977464
1773211830100,-487389
1773211830110,-1918138
1773211830120,-3224811
1773211830130,-4316853
1773211830140,-5145197
1773211830150,-5656055
1773211830160,-5820136
1773211830170,-5614087
1773211830180,-5051339
1773211830190,-4155559
1773211830200,-2997970
1773211830210,-1653700
1773211830220,-212135
1773211830230,1251726
1773211830240,2632992
1773211830250,3842030
1773211830260,4802026
1773211830270,5472062
1773211830280,5807861
1773211830290,5789098
1773211830300,5400952
1773211830310,4670862
1773211830320,3638138
1773211830330,2381165
1773211830340,976758
1773211830350,-485050
1773211830360,-1923472
1773211830370,-3226448
1773211830380,-4319169
1773211830390,-5141356
1773211830400,-5656552
1773211830410,-5816381
1773211830420,-5615370
1773211830430,-5050348
1773211830440,-4159906
1773211830450,-2997790
1773211830460,-1655926
1773211830470,-209002
1773211830480,1251159
1773211830490,2634635
1773211830500,3838022
1773211830510,4802457
1773211830520,5469827
1773211830530,5811306
1773211830540,5788976
1773211830550,5404393
1773211830560,4668870
1773211830570,3639970
1773211830580,2379738
1773211830590,979045
1773211830600,-488239
1773211830610,-1922566
1773211830620,-3228138
1773211830630,-4316775
1773211830640,-5143435
1773211830650,-5655811
1773211830660,-5821580
1773211830670,-5616319
1773211830680,-5052987
1773211830690,-4154769
1773211830700,-2995675
1773211830710,-1650070
1773211830720,-209552
1773211830730,1253406
1773211830740,2633194
1773211830750,3842199
1773211830760,4802961
1773211830770,5473119
1773211830780,5807869
1773211830790,5786973
1773211830800,5398561
1773211830810,4668877
1773211830820,3636483
1773211830830,2381069
1773211830840,975916
1773211830850,-486243
1773211830860,-1923281
1773211830870,-3225223
1773211830880,-4318141
1773211830890,-5139784
1773211830900,-5654147
1773211830910,-5816356
1773211830920,-5617256
1773211830930,-5051570
1773211830940,-4159746
1773211830950,-2995017
1773211830960,-1652035
1773211830970,-207204
1773211830980,1250218
1773211830990,2632662
1773211831000,3837137
1773211831010,4802678
1773211831020,5470139
1773211831030,5809572
1773211831040,5786175
1773211831050,5403164
1773211831060,4668629
1773211831070,3638939
1773211831080,2377693
1773211831090,977378
1773211831100,-487862
1773211831110,-1920663
1773211831120,-3226746
1773211831130,-4315377
1773211831140,-5140930
1773211831150,-5653044
1773211831160,-5819562
1773211831170,-5614045
1773211831180,-5050223
1773211831190,-4153734
1773211831200,-2997097
1773211831210,-1653425
1773211831220,-211637
1773211831230,1252712
1773211831240,2631776
1773211831250,3839439
1773211831260,4801379
1773211831270,5472252
1773211831280,5806101
1773211831290,5787840
1773211831300,5402284
1773211831310,4672115
1773211831320,3636915
1773211831330,2378526
1773211831340,973431
1773211831350,-487275
1773211831360,-1923360
1773211831370,-3225979
1773211831380,-4318472
1773211831390,-5139354
1773211831400,-5654410
1773211831410,-5815468
1773211831420,-5615827
1773211831430,-5049323
1773211831440,-4156381
1773211831450,-2993378
1773211831460,-1652410
1773211831470,-207108
1773211831480,1251190
1773211831490,2633651
1773211831500,3838321
1773211831510,4803300
1773211831520,5469370
1773211831530,5807934
1773211831540,5784370
1773211831550,5400874
1773211831560,4665651
1773211831570,3636364
1773211831580,2376674
1773211831590,977906
1773211831600,-487109
1773211831610,-1922581
1773211831620,-3229715
1773211831630,-4318138
1773211831640,-5141340
1773211831650,-5650053
1773211831660,-5815056
1773211831670,-5611219
1773211831680,-5049719
1773211831690,-4153815
1773211831700,-2995768
1773211831710,-1650422
1773211831720,-208973
1773211831730,1252288
1773211831740,2629696
1773211831750,3838005
1773211831760,4799579
1773211831770,5470703
1773211831780,5805965
1773211831790,5786879
1773211831800,5399911
1773211831810,4669944
1773211831820,3636139
1773211831830,2378487
1773211831840,975006
1773211831850,-486353
1773211831860,-1922515
1773211831870,-3224106
1773211831880,-4317321
1773211831890,-5138175
1773211831900,-5652499
1773211831910,-5814962
1773211831920,-5615835
1773211831930,-5050071
1773211831940,-4157536
1773211831950,-2992687
1773211831960,-1649851
1773211831970,-205465
1773211831980,1250458
1773211831990,2630694
1773211832000,3834503
1773211832010,4799971
1773211832020,5468145
1773211832030,5809325
1773211832040,5787872
1773211832050,5405039
1773211832060,4668502
1773211832070,3637485
1773211832080,2375892
1773211832090,975295
1773211832100,-490042
1773211832110,-1922785
1773211832120,-3227838
1773211832130,-4315743
1773211832140,-5139794
1773211832150,-5651577
1773211832160,-5818561
1773211832170,-5612860
1773211832180,-5048888
1773211832190,-4150311
1773211832200,-2991846
1773211832210,-1648244
1773211832220,-208561
1773211832230,1252725
1773211832240,2630059
1773211832250,3836834
1773211832260,4798695
1773211832270,5470860
1773211832280,5807609
1773211832290,5788425
1773211832300,5401194
1773211832310,4670475
1773211832320,3635744
1773211832330,2378958
1773211832340,974736
1773211832350,-486646
1773211832360,-1923672
1773211832370,-3226213
1773211832380,-4319198
1773211832390,-5140549
1773211832400,-5654761
1773211832410,-5816436
1773211832420,-5614701
1773211832430,-5047469
1773211832440,-4154898
1773211832450,-2992519
1773211832460,-1651756
1773211832470,-207685
1773211832480,1249725
1773211832490,2632516
1773211832500,3838073
1773211832510,4802774
1773211832520,5467518
1773211832530,5805789
1773211832540,5783874
1773211832550,5400365
1773211832560,4664748
1773211832570,3635649
1773211832580,2374897
1773211832590,975622
1773211832600,-487202
1773211832610,-1918667
1773211832620,-3223990
1773211832630,-4314805
1773211832640,-5142170
1773211832650,-5653687
1773211832660,-5817027
1773211832670,-5610014
1773211832680,-5046362
1773211832690,-4149117
1773211832700,-2992059
1773211832710,-1649915
1773211832720,-211048
1773211832730,1249934
