"Time","Z"
1773210583000,461668
1773210583010,453728
1773210583020,458196
1773210583030,468422
1773210583040,476165
1773210583050,480568
1773210583060,474909
1773210583070,466270
1773210583080,455214
1773210583090,453071
1773210583100,446631
1773210583110,442088
1773210583120,431266
1773210583130,427438
1773210583140,425405
1773210583150,430845
1773210583160,434171
1773210583170,438334
1773210583180,437584
1773210583190,439100
1773210583200,437375
1773210583210,437805
1773210583220,433871
1773210583230,429907
1773210583240,423533
1773210583250,421975
1773210583260,416765
1773210583270,417817
1773210583280,415599
1773210583290,413866
1773210583300,408956
1773210583310,406862
1773210583320,400007
1773210583330,395664
1773210583340,384376
1773210583350,379196
1773210583360,374816
1773210583370,375922
1773210583380,373706
1773210583390,370902
1773210583400,360047
1773210583410,353070
1773210583420,345889
1773210583430,344991
1773210583440,341235
1773210583450,341721
1773210583460,333570
1773210583470,318468
1773210583480,300066
1773210583490,287109
1773210583500,275456
1773210583510,276523
1773210583520,278567
1773210583530,284934
1773210583540,288997
1773210583550,301261
1773210583560,305328
1773210583570,301401
1773210583580,291222
1773210583590,285972
1773210583600,275105
1773210583610,267855
1773210583620,260315
1773210583630,256564
1773210583640,249581
1773210583650,248372
1773210583660,245226
1773210583670,240609
1773210583680,230482
1773210583690,227851
1773210583700,222532
1773210583710,217675
1773210583720,210463
1773210583730,208576
1773210583740,204777
1773210583750,203136
1773210583760,195112
1773210583770,185495
1773210583780,172428
1773210583790,167035
1773210583800,162465
1773210583810,160457
1773210583820,153488
1773210583830,150881
1773210583840,142201
1773210583850,136912
1773210583860,130974
1773210583870,124419
1773210583880,115618
1773210583890,110770
1773210583900,103501
1773210583910,100805
1773210583920,94004
1773210583930,89597
1773210583940,80772
1773210583950,76964
1773210583960,70304
1773210583970,65253
1773210583980,57498
1773210583990,47461
1773210584000,38253
1773210584010,34948
1773210584020,27875
1773210584030,26421
1773210584040,14924
1773210584050,5645
1773210584060,1932
1773210584070,4370
1773210584080,-2484
1773210584090,-11199
1773210584100,-17929
1773210584110,-18646
1773210584120,-24744
1773210584130,-28576
1773210584140,-41712
1773210584150,-57630
1773210584160,-69079
1773210584170,-66187
1773210584180,-73634
1773210584190,-89139
1773210584200,-86860
1773210584210,-68089
1773210584220,-73808
1773210584230,-87379
1773210584240,-95488
1773210584250,-96954
1773210584260,-109889
1773210584270,-124449
1773210584280,-138355
1773210584290,-144889
1773210584300,-144338
1773210584310,-137545
1773210584320,-142853
1773210584330,-152582
1773210584340,-160881
1773210584350,-164930
1773210584360,-177471
1773210584370,-182574
1773210584380,-187156
1773210584390,-191301
1773210584400,-194851
1773210584410,-198097
1773210584420,-205623
1773210584430,-210492
1773210584440,-218269
1773210584450,-221969
1773210584460,-227444
1773210584470,-230197
1773210584480,-234890
1773210584490,-237587
1773210584500,-245484
1773210584510,-250216
1773210584520,-256211
1773210584530,-262601
1773210584540,-272297
1773210584550,-277601
1773210584560,-281423
1773210584570,-280336
1773210584580,-285089
1773210584590,-289584
1773210584600,-296798
1773210584610,-297778
1773210584620,-302172
1773210584630,-307781
1773210584640,-317666
1773210584650,-323653
1773210584660,-328807
1773210584670,-330503
1773210584680,-332282
1773210584690,-332377
1773210584700,-337978
1773210584710,-340476
1773210584720,-346895
1773210584730,-351997
1773210584740,-360287
1773210584750,-363834
1773210584760,-367690
1773210584770,-369001
1773210584780,-369947
1773210584790,-365939
1773210584800,-371605
1773210584810,-380103
1773210584820,-389548
1773210584830,-394722
1773210584840,-401193
1773210584850,-403497
1773210584860,-405293
1773210584870,-403670
1773210584880,-407203
1773210584890,-409398
1773210584900,-413306
1773210584910,-414775
1773210584920,-418487
1773210584930,-421944
1773210584940,-428118
1773210584950,-431620
1773210584960,-438607
1773210584970,-440159
1773210584980,-437167
1773210584990,-431182
1773210585000,-432810
1773210585010,-437337
1773210585020,-442574
1773210585030,-444336
1773210585040,-445644
1773210585050,-442371
1773210585060,-444500
1773210585070,-447346
1773210585080,-452127
1773210585090,-454825
1773210585100,-456457
1773210585110,-453068
1773210585120,-453910
1773210585130,-455998
1773210585140,-460751
1773210585150,-462544
1773210585160,-464371
1773210585170,-466356
1773210585180,-469875
1773210585190,-468904
1773210585200,-467981
1773210585210,-464742
1773210585220,-465107
1773210585230,-466789
1773210585240,-471656
1773210585250,-472972
1773210585260,-472140
1773210585270,-464361
1773210585280,-460683
1773210585290,-463604
1773210585300,-471544
1773210585310,-472395
1773210585320,-468502
1773210585330,-462456
1773210585340,-461851
1773210585350,-462245
1773210585360,-464054
1773210585370,-465386
1773210585380,-470420
1773210585390,-471609
1773210585400,-471165
1773210585410,-463841
1773210585420,-458650
1773210585430,-457882
1773210585440,-460436
1773210585450,-457697
1773210585460,-453929
1773210585470,-449579
1773210585480,-448149
1773210585490,-445449
1773210585500,-446073
1773210585510,-443661
1773210585520,-443038
1773210585530,-442286
1773210585540,-441387
1773210585550,-437130
1773210585560,-435878
1773210585570,-433941
1773210585580,-434466
1773210585590,-433697
1773210585600,-434694
1773210585610,-430826
1773210585620,-426378
1773210585630,-419992
1773210585640,-416851
1773210585650,-413878
1773210585660,-414084
1773210585670,-410535
1773210585680,-405336
1773210585690,-399187
1773210585700,-398600
1773210585710,-400171
1773210585720,-398686
1773210585730,-391889
1773210585740,-389372
1773210585750,-386729
1773210585760,-383834
1773210585770,-378657
1773210585780,-377350
1773210585790,-375008
1773210585800,-375875
1773210585810,-372540
1773210585820,-367134
1773210585830,-360697
1773210585840,-354980
1773210585850,-348162
1773210585860,-346362
1773210585870,-345379
1773210585880,-344040
1773210585890,-336244
1773210585900,-327041
1773210585910,-319435
1773210585920,-319740
1773210585930,-320698
1773210585940,-317661
1773210585950,-310660
1773210585960,-306251
1773210585970,-299207
1773210585980,-295981
1773210585990,-292463
1773210586000,-288567
1773210586010,-282878
1773210586020,-276259
1773210586030,-268903
1773210586040,-267408
1773210586050,-267657
1773210586060,-264229
1773210586070,-256282
1773210586080,-250300
1773210586090,-243572
1773210586100,-238190
1773210586110,-232054
1773210586120,-227350
1773210586130,-223541
1773210586140,-220128
1773210586150,-214273
1773210586160,-207843
1773210586170,-199617
1773210586180,-193043
1773210586190,-187884
1773210586200,-185808
1773210586210,-181202
1773210586220,-175611
1773210586230,-170927
1773210586240,-165799
1773210586250,-157957
1773210586260,-150052
1773210586270,-143571
1773210586280,-137907
1773210586290,-132551
1773210586300,-130401
1773210586310,-125241
1773210586320,-120040
1773210586330,-112597
1773210586340,-103919
1773210586350,-95922
1773210586360,-92790
1773210586370,-87081
1773210586380,-79834
1773210586390,-73346
1773210586400,-74958
1773210586410,-78937
1773210586420,-75422
1773210586430,-63536
1773210586440,-48931
1773210586450,-35155
1773210586460,-28377
1773210586470,-24231
1773210586480,-19971
1773210586490,-9751
1773210586500,-4202
1773210586510,986
1773210586520,5062
1773210586530,7708
1773210586540,15492
1773210586550,31207
1773210586560,35764
1773210586570,32587
1773210586580,37374
1773210586590,50410
1773210586600,56625
1773210586610,58693
1773210586620,62335
1773210586630,69776
1773210586640,78362
1773210586650,92329
1773210586660,108215
1773210586670,114665
1773210586680,97156
1773210586690,82556
1773210586700,100868
1773210586710,134522
1773210586720,147945
1773210586730,139261
1773210586740,124799
1773210586750,126013
1773210586760,140934
1773210586770,160399
1773210586780,175292
1773210586790,182937
1773210586800,179352
1773210586810,174351
1773210586820,179897
1773210586830,192292
1773210586840,197755
1773210586850,202006
1773210586860,211498
1773210586870,218383
1773210586880,223441
1773210586890,227709
1773210586900,229429
1773210586910,232949
1773210586920,239378
1773210586930,248938
1773210586940,258919
1773210586950,263672
1773210586960,268156
1773210586970,273420
1773210586980,283596
1773210586990,293893
1773210587000,294715
1773210587010,289444
1773210587020,285753
1773210587030,288968
1773210587040,296033
1773210587050,304462
1773210587060,312729
1773210587070,317737
1773210587080,321570
1773210587090,327835
1773210587100,332286
1773210587110,333630
1773210587120,337246
1773210587130,344110
1773210587140,350735
1773210587150,356198
1773210587160,360745
1773210587170,364037
1773210587180,366648
1773210587190,371026
1773210587200,374156
1773210587210,377097
1773210587220,379776
1773210587230,384083
1773210587240,390413
1773210587250,398492
1773210587260,404847
1773210587270,408324
1773210587280,406853
1773210587290,406810
1773210587300,410829
1773210587310,416609
1773210587320,421901
1773210587330,426656
1773210587340,432933
1773210587350,437963
1773210587360,435596
1773210587370,433699
1773210587380,434366
1773210587390,437821
1773210587400,442607
1773210587410,449098
1773210587420,452462
1773210587430,454224
1773210587440,456097
1773210587450,459307
1773210587460,465016
1773210587470,469329
1773210587480,467145
1773210587490,464545
1773210587500,466704
1773210587510,470642
1773210587520,473375
1773210587530,476953
1773210587540,480513
1773210587550,481464
1773210587560,480932
1773210587570,481348
1773210587580,484030
1773210587590,489054
1773210587600,492021
1773210587610,490271
1773210587620,486720
1773210587630,485819
1773210587640,488644
1773210587650,490899
1773210587660,493402
1773210587670,492979
1773210587680,496506
1773210587690,498853
1773210587700,498149
1773210587710,494831
1773210587720,493334
1773210587730,494394
1773210587740,497142
1773210587750,499411
1773210587760,498924
1773210587770,496410
1773210587780,495573
1773210587790,497569
1773210587800,502993
1773210587810,502066
1773210587820,495413
1773210587830,490296
1773210587840,490518
1773210587850,491513
1773210587860,493600
1773210587870,494748
1773210587880,495098
1773210587890,493760
1773210587900,491812
1773210587910,488622
1773210587920,487150
1773210587930,489243
1773210587940,489782
1773210587950,486575
1773210587960,485632
1773210587970,485426
1773210587980,484031
1773210587990,479942
1773210588000,477574
1773210588010,479224
1773210588020,477987
1773210588030,471835
1773210588040,467838
1773210588050,466483
1773210588060,467782
1773210588070,465775
1773210588080,463868
1773210588090,462176
1773210588100,459643
1773210588110,455534
1773210588120,449128
1773210588130,444323
1773210588140,442015
1773210588150,441064
1773210588160,444023
1773210588170,444702
1773210588180,440704
1773210588190,436218
1773210588200,432751
1773210588210,430398
1773210588220,428767
1773210588230,422098
1773210588240,416520
1773210588250,411669
1773210588260,408779
1773210588270,406286
1773210588280,406727
1773210588290,404981
1773210588300,401717
1773210588310,397428
1773210588320,394613
1773210588330,391905
1773210588340,386095
1773210588350,375847
1773210588360,371261
1773210588370,369391
1773210588380,371380
1773210588390,368767
1773210588400,361586
1773210588410,354879
1773210588420,353391
