"Time","Z"
1773212039000,-3281199
1773212039010,-5217550
1773212039020,-2304231
1773212039030,2772069
1773212039040,5277609
1773212039050,2912777
1773212039060,-2151252
1773212039070,-5196054
1773212039080,-3408910
1773212039090,1565386
1773212039100,5089481
1773212039110,3911849
1773212039120,-889297
1773212039130,-4849328
1773212039140,-4294264
1773212039150,266676
1773212039160,4591216
1773212039170,4670776
1773212039180,429421
1773212039190,-4198315
1773212039200,-4913032
1773212039210,-1053453
1773212039220,3798276
1773212039230,5133894
1773212039240,1722229
1773212039250,-3281633
1773212039260,-5221343
1773212039270,-2302034
1773212039280,2771455
1773212039290,5281028
1773212039300,2909056
1773212039310,-2153371
1773212039320,-5200313
1773212039330,-3404912
1773212039340,1567603
1773212039350,5095576
1773212039360,3910623
1773212039370,-888020
1773212039380,-4852495
1773212039390,-4294755
1773212039400,262737
1773212039410,4591741
1773212039420,4667866
1773212039430,432935
1773212039440,-4197700
1773212039450,-4909488
1773212039460,-1053868
1773212039470,3801383
1773212039480,5132055
1773212039490,1726050
1773212039500,-3280509
1773212039510,-5219016
1773212039520,-2307061
1773212039530,2770770
1773212039540,5277904
1773212039550,2912577
1773212039560,-2154217
1773212039570,-5199859
1773212039580,-3410679
1773212039590,1567176
1773212039600,5094393
1773212039610,3915059
1773212039620,-888577
1773212039630,-4850506
1773212039640,-4297973
1773212039650,264072
1773212039660,4590373
1773212039670,4670798
1773212039680,429797
1773212039690,-4199494
1773212039700,-4914565
1773212039710,-1053416
1773212039720,3800421
1773212039730,5136623
1773212039740,1724073
1773212039750,-3279612
1773212039760,-5220933
1773212039770,-2301244
1773212039780,2773382
1773212039790,5282082
1773212039800,2909160
1773212039810,-2154263
1773212039820,-5203939
1773212039830,-3410393
1773212039840,1564235
1773212039850,5096560
1773212039860,3914127
1773212039870,-886495
1773212039880,-4852856
1773212039890,-4295558
1773212039900,263017
1773212039910,4592927
1773212039920,4670622
1773212039930,435243
1773212039940,-4198115
1773212039950,-4911329
1773212039960,-1056823
1773212039970,3799756
1773212039980,5133062
1773212039990,1727201
1773212040000,-3280775
1773212040010,-5220486
1773212040020,-2307297
1773212040030,2771119
1773212040040,5278887
1773212040050,2912898
1773212040060,-2153722
1773212040070,-5199499
1773212040080,-3410399
1773212040090,1567993
1773212040100,5095045
1773212040110,3916013
1773212040120,-889286
1773212040130,-4851657
1773212040140,-4298968
1773212040150,264207
1773212040160,4591109
1773212040170,4672495
1773212040180,431560
1773212040190,-4198925
1773212040200,-4915756
1773212040210,-1054404
1773212040220,3801571
1773212040230,5138276
1773212040240,1725003
1773212040250,-3281363
1773212040260,-5224026
1773212040270,-2304485
1773212040280,2772071
1773212040290,5283756
1773212040300,2911468
1773212040310,-2151415
1773212040320,-5200775
1773212040330,-3407349
1773212040340,1566068
1773212040350,5097385
1773212040360,3913952
1773212040370,-888015
1773212040380,-4855058
1773212040390,-4297776
1773212040400,262326
1773212040410,4593587
1773212040420,4670038
1773212040430,432798
1773212040440,-4202071
1773212040450,-4914813
1773212040460,-1055631
1773212040470,3804872
1773212040480,5138818
1773212040490,1730851
1773212040500,-3280117
1773212040510,-5222435
1773212040520,-2309704
1773212040530,2771493
1773212040540,5280757
1773212040550,2914824
1773212040560,-2153059
1773212040570,-5200770
1773212040580,-3412762
1773212040590,1564494
1773212040600,5093903
1773212040610,3918248
1773212040620,-885701
1773212040630,-4850117
1773212040640,-4299511
1773212040650,263111
1773212040660,4591929
1773212040670,4674328
1773212040680,432604
1773212040690,-4198841
1773212040700,-4916003
1773212040710,-1054855
1773212040720,3800340
1773212040730,5138192
1773212040740,1724712
1773212040750,-3281614
1773212040760,-5224563
1773212040770,-2305395
1773212040780,2771765
1773212040790,5285015
1773212040800,2915089
1773212040810,-2149653
1773212040820,-5202221
1773212040830,-3410958
1773212040840,1562768
1773212040850,5095298
1773212040860,3913716
1773212040870,-885674
1773212040880,-4852434
1773212040890,-4295670
1773212040900,263017
1773212040910,4593941
1773212040920,4671983
1773212040930,434493
1773212040940,-4200628
1773212040950,-4915277
1773212040960,-1059894
