"Time","Z"
1773209509000,-4065093
1773209509010,-4005162
1773209509020,-3929784
1773209509030,-3841970
1773209509040,-3742237
1773209509050,-3629586
1773209509060,-3499781
1773209509070,-3354860
1773209509080,-3196291
1773209509090,-3025028
1773209509100,-2840039
1773209509110,-2644798
1773209509120,-2441957
1773209509130,-2229745
1773209509140,-2009838
1773209509150,-1779022
1773209509160,-1536246
1773209509170,-1287665
1773209509180,-1035375
1773209509190,-780261
1773209509200,-519040
1773209509210,-258932
1773209509220,10899
1773209509230,279380
1773209509240,541407
1773209509250,796128
1773209509260,1048633
1773209509270,1299453
1773209509280,1548167
1773209509290,1797897
1773209509300,2042785
1773209509310,2277934
1773209509320,2505014
1773209509330,2715753
1773209509340,2913918
1773209509350,3099707
1773209509360,3269706
1773209509370,3424160
1773209509380,3564814
1773209509390,3692173
1773209509400,3808995
1773209509410,3915144
1773209509420,4009589
1773209509430,4076546
1773209509440,4118232
1773209509450,4142184
1773209509460,4155208
1773209509470,4161501
1773209509480,4158264
1773209509490,4140374
1773209509500,4104298
1773209509510,4046559
1773209509520,3970994
1773209509530,3878798
1773209509540,3773262
1773209509550,3655440
1773209509560,3523423
1773209509570,3379701
1773209509580,3224745
1773209509590,3056117
1773209509600,2874180
1773209509610,2679978
1773209509620,2475495
1773209509630,2250733
1773209509640,2016575
1773209509650,1782885
1773209509660,1546294
1773209509670,1309272
1773209509680,1069646
1773209509690,822563
1773209509700,563641
1773209509710,300321
1773209509720,35329
1773209509730,-233186
1773209509740,-499154
1773209509750,-763581
1773209509760,-1025085
1773209509770,-1280453
1773209509780,-1530923
1773209509790,-1777894
1773209509800,-2017639
1773209509810,-2249044
1773209509820,-2467856
1773209509830,-2675942
1773209509840,-2873329
1773209509850,-3058047
1773209509860,-3229268
1773209509870,-3387122
1773209509880,-3529666
1773209509890,-3658541
1773209509900,-3774231
1773209509910,-3877263
1773209509920,-3959118
1773209509930,-4027744
1773209509940,-4082979
1773209509950,-4119904
1773209509960,-4138969
1773209509970,-4145284
1773209509980,-4135250
1773209509990,-4108948
1773209510000,-4065400
1773209510010,-4007877
1773209510020,-3933070
1773209510030,-3844438
1773209510040,-3743260
1773209510050,-3628134
1773209510060,-3497085
1773209510070,-3353966
1773209510080,-3195735
1773209510090,-3024976
1773209510100,-2841025
1773209510110,-2646241
1773209510120,-2442975
1773209510130,-2231458
1773209510140,-2011811
1773209510150,-1780777
1773209510160,-1538115
1773209510170,-1290369
1773209510180,-1037471
1773209510190,-781466
1773209510200,-519433
1773209510210,-259666
1773209510220,10737
1773209510230,280706
1773209510240,542128
1773209510250,796137
1773209510260,1049203
1773209510270,1299336
1773209510280,1548578
1773209510290,1798312
1773209510300,2043436
1773209510310,2278082
1773209510320,2503304
1773209510330,2714626
1773209510340,2912798
1773209510350,3097731
1773209510360,3269086
1773209510370,3422814
1773209510380,3562794
1773209510390,3690454
1773209510400,3806691
1773209510410,3911346
1773209510420,4001151
1773209510430,4067878
1773209510440,4113546
1773209510450,4141175
1773209510460,4157510
1773209510470,4164027
1773209510480,4160739
1773209510490,4141929
1773209510500,4103158
1773209510510,4044614
1773209510520,3970177
1773209510530,3877836
1773209510540,3773710
1773209510550,3657246
1773209510560,3524681
1773209510570,3380341
1773209510580,3226733
1773209510590,3057407
1773209510600,2875423
1773209510610,2682885
1773209510620,2478430
1773209510630,2251758
1773209510640,2017916
1773209510650,1783777
1773209510660,1546475
1773209510670,1310152
1773209510680,1071824
1773209510690,824420
1773209510700,565137
1773209510710,300566
1773209510720,34397
1773209510730,-234249
1773209510740,-499620
1773209510750,-764465
1773209510760,-1024577
1773209510770,-1278975
1773209510780,-1529233
1773209510790,-1776360
1773209510800,-2015501
1773209510810,-2245514
1773209510820,-2463812
1773209510830,-2672171
1773209510840,-2868273
1773209510850,-3054833
1773209510860,-3227731
1773209510870,-3386071
1773209510880,-3529346
1773209510890,-3657491
1773209510900,-3772185
1773209510910,-3876657
1773209510920,-3962769
1773209510930,-4031707
1773209510940,-4081315
1773209510950,-4113786
1773209510960,-4130536
1773209510970,-4137653
1773209510980,-4131422
1773209510990,-4109009
1773209511000,-4067685
1773209511010,-4011654
1773209511020,-3936368
1773209511030,-3847092
1773209511040,-3744924
1773209511050,-3628698
1773209511060,-3496792
1773209511070,-3353032
1773209511080,-3194961
1773209511090,-3026024
1773209511100,-2843165
1773209511110,-2649629
1773209511120,-2446217
1773209511130,-2232747
1773209511140,-2010884
1773209511150,-1778856
1773209511160,-1535498
1773209511170,-1287833
1773209511180,-1035428
1773209511190,-780794
1773209511200,-519015
1773209511210,-259315
1773209511220,11638
1773209511230,280446
1773209511240,541291
1773209511250,795271
1773209511260,1048056
1773209511270,1298008
1773209511280,1546402
1773209511290,1795245
1773209511300,2040923
1773209511310,2275345
1773209511320,2499716
1773209511330,2710370
1773209511340,2909601
1773209511350,3092973
1773209511360,3263222
1773209511370,3418789
1773209511380,3560252
1773209511390,3688164
1773209511400,3805654
1773209511410,3909159
1773209511420,3995613
1773209511430,4064681
1773209511440,4116715
1773209511450,4148602
1773209511460,4164636
1773209511470,4168177
1773209511480,4160220
1773209511490,4136731
1773209511500,4098989
1773209511510,4041329
1773209511520,3967687
1773209511530,3878567
1773209511540,3775155
1773209511550,3657116
1773209511560,3524966
1773209511570,3379755
1773209511580,3223793
1773209511590,3054961
1773209511600,2875477
1773209511610,2682661
1773209511620,2479059
1773209511630,2255080
1773209511640,2020009
1773209511650,1783166
1773209511660,1544313
1773209511670,1304878
1773209511680,1064092
1773209511690,815455
1773209511700,557760
1773209511710,296167
1773209511720,32908
1773209511730,-232404
1773209511740,-495871
1773209511750,-760529
1773209511760,-1021123
1773209511770,-1278317
1773209511780,-1528272
1773209511790,-1774404
1773209511800,-2014714
1773209511810,-2245607
1773209511820,-2463724
1773209511830,-2673188
1773209511840,-2869873
1773209511850,-3056487
1773209511860,-3228117
1773209511870,-3385240
1773209511880,-3527503
1773209511890,-3655442
1773209511900,-3770222
1773209511910,-3876143
1773209511920,-3966468
1773209511930,-4035998
1773209511940,-4081799
1773209511950,-4110152
1773209511960,-4124399
1773209511970,-4131917
1773209511980,-4126252
1773209511990,-4105679
1773209512000,-4067949
1773209512010,-4013681
1773209512020,-3938482
1773209512030,-3848724
1773209512040,-3744943
1773209512050,-3628710
1773209512060,-3496737
1773209512070,-3353209
1773209512080,-3195675
1773209512090,-3025301
1773209512100,-2841729
1773209512110,-2647176
1773209512120,-2442218
1773209512130,-2230384
1773209512140,-2010328
1773209512150,-1779678
1773209512160,-1536662
1773209512170,-1289216
1773209512180,-1037398
1773209512190,-781789
1773209512200,-519749
1773209512210,-259606
1773209512220,11666
1773209512230,279557
1773209512240,541690
1773209512250,795049
1773209512260,1046939
1773209512270,1298198
1773209512280,1547096
1773209512290,1795617
1773209512300,2041021
1773209512310,2274619
1773209512320,2500140
1773209512330,2709990
1773209512340,2909779
1773209512350,3094641
1773209512360,3263215
1773209512370,3417683
1773209512380,3558799
1773209512390,3685354
1773209512400,3803719
1773209512410,3906966
1773209512420,3989935
1773209512430,4058579
1773209512440,4114307
1773209512450,4148800
1773209512460,4164663
1773209512470,4169367
1773209512480,4162945
1773209512490,4139237
1773209512500,4101203
1773209512510,4041825
1773209512520,3966024
1773209512530,3875842
1773209512540,3772788
1773209512550,3656746
1773209512560,3526701
1773209512570,3383351
1773209512580,3228415
1773209512590,3058384
1773209512600,2878403
1773209512610,2684252
1773209512620,2479049
1773209512630,2252736
1773209512640,2016808
1773209512650,1781029
1773209512660,1543235
1773209512670,1304462
1773209512680,1065550
1773209512690,817792
1773209512700,560315
1773209512710,297778
1773209512720,34373
1773209512730,-231253
1773209512740,-496904
1773209512750,-761749
1773209512760,-1021630
1773209512770,-1279394
1773209512780,-1528458
1773209512790,-1774039
1773209512800,-2013601
1773209512810,-2243867
1773209512820,-2462403
1773209512830,-2671530
1773209512840,-2867648
1773209512850,-3053085
1773209512860,-3225051
1773209512870,-3383957
1773209512880,-3525932
1773209512890,-3654807
1773209512900,-3769804
1773209512910,-3874624
1773209512920,-3966320
1773209512930,-4035261
1773209512940,-4079439
1773209512950,-4108033
1773209512960,-4122388
1773209512970,-4131094
1773209512980,-4125692
1773209512990,-4106133
1773209513000,-4068674
1773209513010,-4012632
1773209513020,-3937183
1773209513030,-3848206
1773209513040,-3744350
1773209513050,-3629308
1773209513060,-3497474
1773209513070,-3353474
1773209513080,-3195253
1773209513090,-3024234
1773209513100,-2838981
1773209513110,-2644010
1773209513120,-2440607
1773209513130,-2229186
1773209513140,-2009726
1773209513150,-1781803
1773209513160,-1539354
1773209513170,-1291219
1773209513180,-1038297
1773209513190,-781644
1773209513200,-519249
1773209513210,-259071
1773209513220,12645
1773209513230,280485
1773209513240,542891
1773209513250,796039
1773209513260,1047103
1773209513270,1296799
1773209513280,1544571
1773209513290,1793286
