"Time","Z"
1773209509000,4023796
1773209509010,3980506
1773209509020,3920332
1773209509030,3847976
1773209509040,3762423
1773209509050,3666364
1773209509060,3554005
1773209509070,3426585
1773209509080,3283841
1773209509090,3129966
1773209509100,2960970
1773209509110,2781449
1773209509120,2591905
1773209509130,2395043
1773209509140,2188098
1773209509150,1974022
1773209509160,1745878
1773209509170,1510395
1773209509180,1268173
1773209509190,1025381
1773209509200,774191
1773209509210,523943
1773209509220,266786
1773209509230,4962
1773209509240,-253362
1773209509250,-503908
1773209509260,-751042
1773209509270,-996031
1773209509280,-1240809
1773209509290,-1483826
1773209509300,-1728777
1773209509310,-1963773
1773209509320,-2193149
1773209509330,-2409625
1773209509340,-2612517
1773209509350,-2803793
1773209509360,-2982969
1773209509370,-3144810
1773209509380,-3294927
1773209509390,-3430002
1773209509400,-3555551
1773209509410,-3669445
1773209509420,-3775187
1773209509430,-3861399
1773209509440,-3920481
1773209509450,-3958367
1773209509460,-3983460
1773209509470,-3999121
1773209509480,-4009342
1773209509490,-4006037
1773209509500,-3988397
1773209509510,-3949578
1773209509520,-3892316
1773209509530,-3817686
1773209509540,-3729048
1773209509550,-3627369
1773209509560,-3513983
1773209509570,-3385528
1773209509580,-3248450
1773209509590,-3096972
1773209509600,-2933476
1773209509610,-2755845
1773209509620,-2568716
1773209509630,-2365962
1773209509640,-2145644
1773209509650,-1923039
1773209509660,-1698396
1773209509670,-1471284
1773209509680,-1243473
1773209509690,-1009616
1773209509700,-766058
1773209509710,-512078
1773209509720,-257795
1773209509730,2325
1773209509740,261689
1773209509750,520424
1773209509760,776760
1773209509770,1030469
1773209509780,1277517
1773209509790,1522780
1773209509800,1762604
1773209509810,1996411
1773209509820,2219600
1773209509830,2432574
1773209509840,2634691
1773209509850,2827131
1773209509860,3005784
1773209509870,3172832
1773209509880,3325072
1773209509890,3463857
1773209509900,3589158
1773209509910,3703961
1773209509920,3800755
1773209509930,3880900
1773209509940,3948651
1773209509950,4001974
1773209509960,4035257
1773209509970,4055633
1773209509980,4060838
1773209509990,4051161
1773209510000,4023235
1773209510010,3981905
1773209510020,3923460
1773209510030,3850924
1773209510040,3764248
1773209510050,3666380
1773209510060,3551718
1773209510070,3424718
1773209510080,3283658
1773209510090,3129428
1773209510100,2961506
1773209510110,2782850
1773209510120,2592857
1773209510130,2396368
1773209510140,2190033
1773209510150,1975842
1773209510160,1747636
1773209510170,1512659
1773209510180,1270970
1773209510190,1027044
1773209510200,775075
1773209510210,524825
1773209510220,267519
1773209510230,4609
1773209510240,-254233
1773209510250,-503831
1773209510260,-751099
1773209510270,-996289
1773209510280,-1240534
