"Time","Z"
1773211897000,747674
1773211897010,-2316557
1773211897020,-4797374
1773211897030,-6101025
1773211897040,-5902532
1773211897050,-4224777
1773211897060,-1483465
1773211897070,1621834
1773211897080,4315521
1773211897090,5931600
1773211897100,6107651
1773211897110,4775117
1773211897120,2256484
1773211897130,-810378
1773211897140,-3664956
1773211897150,-5612005
1773211897160,-6183065
1773211897170,-5222141
1773211897180,-2941391
1773211897190,68434
1773211897200,3062099
1773211897210,5279316
1773211897220,6203184
1773211897230,5609876
1773211897240,3623502
1773211897250,742048
1773211897260,-2309784
1773211897270,-4781033
1773211897280,-6072870
1773211897290,-5876368
1773211897300,-4202705
1773211897310,-1478277
1773211897320,1614043
1773211897330,4294956
1773211897340,5910759
1773211897350,6084239
1773211897360,4756743
1773211897370,2243026
1773211897380,-810723
1773211897390,-3654523
1773211897400,-5584598
1773211897410,-6150757
1773211897420,-5190574
1773211897430,-2926311
1773211897440,65996
1773211897450,3034828
1773211897460,5252350
1773211897470,6179485
1773211897480,5595553
1773211897490,3611540
1773211897500,741478
1773211897510,-2304896
1773211897520,-4762245
1773211897530,-6047241
1773211897540,-5846680
1773211897550,-4186742
1773211897560,-1471851
1773211897570,1602399
1773211897580,4276618
1773211897590,5887818
1773211897600,6066891
1773211897610,4741269
1773211897620,2238477
1773211897630,-810095
1773211897640,-3643025
1773211897650,-5568270
1773211897660,-6127053
1773211897670,-5170969
1773211897680,-2910916
1773211897690,67568
1773211897700,3028545
1773211897710,5230949
1773211897720,6155730
1773211897730,5570392
1773211897740,3599289
1773211897750,736725
1773211897760,-2293915
1773211897770,-4746435
1773211897780,-6024391
1773211897790,-5829705
1773211897800,-4170216
1773211897810,-1466259
1773211897820,1600054
1773211897830,4260635
1773211897840,5867163
1773211897850,6041658
1773211897860,4723019
1773211897870,2226296
1773211897880,-802001
1773211897890,-3621336
1773211897900,-5540928
1773211897910,-6105869
1773211897920,-5153119
1773211897930,-2905397
1773211897940,66942
1773211897950,3018751
1773211897960,5214637
1773211897970,6128142
1773211897980,5545288
1773211897990,3578944
1773211898000,734658
1773211898010,-2277939
1773211898020,-4718130
1773211898030,-6003210
1773211898040,-5807768
1773211898050,-4154958
1773211898060,-1455719
1773211898070,1598245
1773211898080,4248558
1773211898090,5838285
1773211898100,6012950
1773211898110,4698044
1773211898120,2217662
1773211898130,-800205
1773211898140,-3604127
1773211898150,-5519646
1773211898160,-6082962
1773211898170,-5138495
1773211898180,-2892858
1773211898190,68206
1773211898200,3012858
1773211898210,5194484
1773211898220,6105793
1773211898230,5521611
1773211898240,3566840
1773211898250,729667
1773211898260,-2272452
1773211898270,-4704869
1773211898280,-5975743
1773211898290,-5782975
1773211898300,-4135053
1773211898310,-1452139
1773211898320,1593544
1773211898330,4228651
1773211898340,5815572
1773211898350,5985638
1773211898360,4681238
1773211898370,2206974
1773211898380,-797274
1773211898390,-3595029
1773211898400,-5493817
1773211898410,-6051670
1773211898420,-5106156
1773211898430,-2879622
1773211898440,67234
1773211898450,2993447
1773211898460,5170896
1773211898470,6078531
1773211898480,5503367
1773211898490,3551359
1773211898500,727641
1773211898510,-2266121
1773211898520,-4683617
1773211898530,-5950917
1773211898540,-5754081
1773211898550,-4117103
1773211898560,-1444347
1773211898570,1575263
1773211898580,4203920
1773211898590,5793980
1773211898600,5975207
1773211898610,4670877
1773211898620,2203952
1773211898630,-798920
1773211898640,-3585766
1773211898650,-5479041
1773211898660,-6028661
1773211898670,-5089018
1773211898680,-2863805
1773211898690,67775
1773211898700,2977913
1773211898710,5146635
1773211898720,6058653
1773211898730,5482860
1773211898740,3542141
1773211898750,725526
1773211898760,-2255286
1773211898770,-4667892
1773211898780,-5926568
1773211898790,-5735170
1773211898800,-4100210
1773211898810,-1438470
1773211898820,1576800
1773211898830,4190144
1773211898840,5769702
1773211898850,5940593
1773211898860,4643745
1773211898870,2187566
1773211898880,-790881
1773211898890,-3562509
1773211898900,-5447427
1773211898910,-6004780
1773211898920,-5068077
1773211898930,-2855527
1773211898940,68727
1773211898950,2968652
1773211898960,5129439
1773211898970,6030450
1773211898980,5459408
1773211898990,3521805
1773211899000,722230
1773211899010,-2241390
1773211899020,-4641364
1773211899030,-5907143
1773211899040,-5716831
1773211899050,-4091514
1773211899060,-1433939
1773211899070,1570859
1773211899080,4178905
1773211899090,5746396
1773211899100,5919884
1773211899110,4625682
1773211899120,2182977
1773211899130,-788285
1773211899140,-3545521
1773211899150,-5430331
1773211899160,-5983769
1773211899170,-5053133
1773211899180,-2843070
1773211899190,68507
1773211899200,2960951
1773211899210,5106377
1773211899220,6005993
1773211899230,5433121
1773211899240,3509610
1773211899250,718683
1773211899260,-2233870
1773211899270,-4626410
1773211899280,-5877236
1773211899290,-5687521
1773211899300,-4064586
1773211899310,-1427402
1773211899320,1564218
1773211899330,4157100
1773211899340,5721770
1773211899350,5892634
1773211899360,4610997
1773211899370,2174759
1773211899380,-784709
1773211899390,-3538389
1773211899400,-5409409
1773211899410,-5963961
1773211899420,-5034397
1773211899430,-2838195
1773211899440,66961
1773211899450,2951389
1773211899460,5096749
1773211899470,5993200
1773211899480,5427993
1773211899490,3503396
1773211899500,719268
1773211899510,-2231994
1773211899520,-4617679
1773211899530,-5872487
1773211899540,-5682001
1773211899550,-4068446
1773211899560,-1427724
1773211899570,1562307
1773211899580,4159200
1773211899590,5721533
1773211899600,5896788
1773211899610,4608528
1773211899620,2176961
1773211899630,-785329
1773211899640,-3536996
1773211899650,-5413441
1773211899660,-5963493
1773211899670,-5038258
1773211899680,-2835864
1773211899690,69026
1773211899700,2955954
1773211899710,5095776
1773211899720,5994909
1773211899730,5424373
1773211899740,3504348
1773211899750,716448
1773211899760,-2231075
1773211899770,-4620204
1773211899780,-5869595
1773211899790,-5682983
1773211899800,-4064130
1773211899810,-1429776
1773211899820,1561051
1773211899830,4154829
1773211899840,5723011
1773211899850,5894685
1773211899860,4611409
1773211899870,2174995
1773211899880,-783546
1773211899890,-3539091
1773211899900,-5412331
1773211899910,-5966332
1773211899920,-5034804
1773211899930,-2835980
1773211899940,72465
1773211899950,2954837
1773211899960,5097566
1773211899970,5991084
1773211899980,5423570
1773211899990,3501499
1773211900000,721107
1773211900010,-2228140
1773211900020,-4614359
1773211900030,-5871450
1773211900040,-5682647
1773211900050,-4068420
1773211900060,-1428473
1773211900070,1560227
1773211900080,4158363
1773211900090,5721819
1773211900100,5895856
1773211900110,4609098
1773211900120,2177522
1773211900130,-785910
1773211900140,-3537993
1773211900150,-5414517
1773211900160,-5964011
1773211900170,-5036186
1773211900180,-2833832
1773211900190,68298
1773211900200,2954266
1773211900210,5095843
1773211900220,5995454
1773211900230,5424275
1773211900240,3503282
1773211900250,715391
1773211900260,-2231668
1773211900270,-4618823
1773211900280,-5868825
1773211900290,-5682670
1773211900300,-4064231
1773211900310,-1428372
1773211900320,1562734
1773211900330,4155679
1773211900340,5721715
1773211900350,5892440
1773211900360,4610422
1773211900370,2175169
1773211900380,-783618
1773211900390,-3538618
1773211900400,-5409651
1773211900410,-5963274
1773211900420,-5032491
1773211900430,-2837056
1773211900440,69985
1773211900450,2952621
1773211900460,5097180
1773211900470,5992752
1773211900480,5426054
1773211900490,3501722
1773211900500,718753
1773211900510,-2232217
1773211900520,-4617212
1773211900530,-5871603
1773211900540,-5679638
1773211900550,-4065636
1773211900560,-1426176
1773211900570,1561328
1773211900580,4157540
1773211900590,5719925
1773211900600,5895124
1773211900610,4607695
1773211900620,2176203
1773211900630,-785831
1773211900640,-3535754
1773211900650,-5412570
1773211900660,-5963027
1773211900670,-5037444
1773211900680,-2835565
1773211900690,69164
1773211900700,2956377
1773211900710,5096110
1773211900720,5993233
1773211900730,5418901
1773211900740,3497426
1773211900750,711119
1773211900760,-2233162
1773211900770,-4615790
1773211900780,-5860001
1773211900790,-5671698
1773211900800,-4055627
1773211900810,-1424345
1773211900820,1561515
1773211900830,4150303
1773211900840,5713966
1773211900850,5883748
1773211900860,4602019
1773211900870,2169974
1773211900880,-786618
1773211900890,-3537241
1773211900900,-5402011
1773211900910,-5950378
1773211900920,-5017186
1773211900930,-2820672
1773211900940,77562
1773211900950,2946272
1773211900960,5080174
1773211900970,5970402
1773211900980,5402406
1773211900990,3483005
1773211901000,710364
1773211901010,-2228328
1773211901020,-4598237
1773211901030,-5841423
1773211901040,-5649043
1773211901050,-4041574
1773211901060,-1416969
1773211901070,1550996
1773211901080,4133499
1773211901090,5690922
1773211901100,5865024
1773211901110,4582710
1773211901120,2162364
1773211901130,-786796
1773211901140,-3522446
1773211901150,-5380589
1773211901160,-5921294
1773211901170,-4999013
1773211901180,-2811706
1773211901190,66083
1773211901200,2924585
1773211901210,5057556
1773211901220,5959202
1773211901230,5392711
1773211901240,3481698
1773211901250,709632
1773211901260,-2220529
1773211901270,-4588758
1773211901280,-5823764
1773211901290,-5634719
1773211901300,-4026898
1773211901310,-1415106
1773211901320,1544132
1773211901330,4115004
1773211901340,5678019
1773211901350,5850891
1773211901360,4575844
1773211901370,2156160
1773211901380,-781769
1773211901390,-3513489
1773211901400,-5363005
1773211901410,-5906612
1773211901420,-4981169
1773211901430,-2802356
