"Time","Z"
1773211578000,2418072
1773211578010,1950708
1773211578020,1463114
1773211578030,959183
1773211578040,445447
1773211578050,-76287
1773211578060,-601257
1773211578070,-1121523
1773211578080,-1632157
1773211578090,-2130365
1773211578100,-2610230
1773211578110,-3063320
1773211578120,-3483321
1773211578130,-3865896
1773211578140,-4207253
1773211578150,-4506686
1773211578160,-4774421
1773211578170,-4998378
1773211578180,-5175388
1773211578190,-5305067
1773211578200,-5388593
1773211578210,-5425856
1773211578220,-5418648
1773211578230,-5366880
1773211578240,-5270709
1773211578250,-5127712
1773211578260,-4940173
1773211578270,-4711031
1773211578280,-4440752
1773211578290,-4131728
1773211578300,-3785712
1773211578310,-3402490
1773211578320,-2989347
1773211578330,-2550633
1773211578340,-2090882
1773211578350,-1610272
1773211578360,-1112821
1773211578370,-603335
1773211578380,-86115
1773211578390,436349
1773211578400,959550
1773211578410,1476430
1773211578420,1985058
1773211578430,2478420
1773211578440,2945846
1773211578450,3379736
1773211578460,3774273
1773211578470,4132724
1773211578480,4448950
1773211578490,4730110
1773211578500,4970603
1773211578510,5166144
1773211578520,5314660
1773211578530,5413149
1773211578540,5462997
1773211578550,5468703
1773211578560,5432966
1773211578570,5353381
1773211578580,5226080
1773211578590,5050419
1773211578600,4832083
1773211578610,4571543
1773211578620,4273870
1773211578630,3936982
1773211578640,3562522
1773211578650,3155275
1773211578660,2721129
1773211578670,2264996
1773211578680,1790269
1773211578690,1295675
1773211578700,787482
1773211578710,270956
1773211578720,-251325
1773211578730,-775824
1773211578740,-1292260
1773211578750,-1798680
1773211578760,-2290230
1773211578770,-2762136
1773211578780,-3205636
1773211578790,-3613391
1773211578800,-3983418
1773211578810,-4319667
1773211578820,-4607747
1773211578830,-4846635
1773211578840,-5046528
1773211578850,-5209972
1773211578860,-5330791
1773211578870,-5405735
1773211578880,-5431603
1773211578890,-5410621
1773211578900,-5342610
1773211578910,-5227514
1773211578920,-5067353
1773211578930,-4867152
1773211578940,-4623727
1773211578950,-4341951
1773211578960,-4020738
1773211578970,-3662302
1773211578980,-3267668
1773211578990,-2845692
1773211579000,-2398918
1773211579010,-1933420
1773211579020,-1446948
1773211579030,-944830
1773211579040,-431788
1773211579050,87446
1773211579060,609347
1773211579070,1130066
1773211579080,1647405
1773211579090,2153832
1773211579100,2638169
1773211579110,3091451
1773211579120,3512273
1773211579130,3895004
1773211579140,4242284
1773211579150,4548246
1773211579160,4816350
1773211579170,5038524
1773211579180,5218664
1773211579190,5350113
1773211579200,5433235
1773211579210,5469968
1773211579220,5463977
1773211579230,5411862
1773211579240,5313075
1773211579250,5169992
1773211579260,4983666
1773211579270,4750895
1773211579280,4476219
1773211579290,4162455
1773211579300,3816100
1773211579310,3431677
1773211579320,3016038
1773211579330,2570645
1773211579340,2105890
1773211579350,1624765
1773211579360,1127598
1773211579370,615184
1773211579380,97809
1773211579390,-424351
1773211579400,-944338
1773211579410,-1460280
1773211579420,-1964283
1773211579430,-2451368
1773211579440,-2912010
1773211579450,-3345097
1773211579460,-3740372
1773211579470,-4100674
1773211579480,-4424664
1773211579490,-4694106
1773211579500,-4912052
1773211579510,-5099480
1773211579520,-5250371
1773211579530,-5360271
1773211579540,-5419921
1773211579550,-5430735
1773211579560,-5393157
1773211579570,-5310134
1773211579580,-5178736
1773211579590,-5005120
1773211579600,-4789046
1773211579610,-4533668
1773211579620,-4236116
1773211579630,-3903657
1773211579640,-3533771
1773211579650,-3132655
1773211579660,-2700531
1773211579670,-2245241
1773211579680,-1770855
1773211579690,-1281107
1773211579700,-774611
1773211579710,-259657
1773211579720,262729
1773211579730,783467
1773211579740,1303276
1773211579750,1815251
1773211579760,2314334
1773211579770,2788498
1773211579780,3235281
1773211579790,3643758
1773211579800,4016932
1773211579810,4352500
1773211579820,4644280
1773211579830,4888123
1773211579840,5094404
1773211579850,5260787
1773211579860,5380971
1773211579870,5451186
1773211579880,5473798
1773211579890,5448926
1773211579900,5383399
1773211579910,5271147
1773211579920,5113637
1773211579930,4909218
1773211579940,4662609
1773211579950,4374918
1773211579960,4053518
1773211579970,3692782
1773211579980,3295734
1773211579990,2866990
1773211580000,2417028
1773211580010,1946431
1773211580020,1459526
1773211580030,957751
1773211580040,446585
1773211580050,-73415
1773211580060,-597054
1773211580070,-1119892
1773211580080,-1629884
1773211580090,-2129219
1773211580100,-2606266
1773211580110,-3058732
1773211580120,-3475663
1773211580130,-3860347
1773211580140,-4210625
1773211580150,-4519979
1773211580160,-4769927
1773211580170,-4978120
1773211580180,-5154638
1773211580190,-5294010
1773211580200,-5384399
1773211580210,-5427260
1773211580220,-5419100
1773211580230,-5368809
1773211580240,-5269799
1773211580250,-5125222
1773211580260,-4936970
1773211580270,-4709893
1773211580280,-4441504
1773211580290,-4134349
1773211580300,-3785522
1773211580310,-3402652
1773211580320,-2986641
1773211580330,-2548493
1773211580340,-2088027
1773211580350,-1611151
1773211580360,-1113989
1773211580370,-604146
1773211580380,-86170
1773211580390,433504
1773211580400,954131
1773211580410,1471572
1773211580420,1984244
1773211580430,2475338
1773211580440,2942454
1773211580450,3374063
1773211580460,3770928
1773211580470,4132603
1773211580480,4459723
1773211580490,4731813
1773211580500,4957802
1773211580510,5147484
1773211580520,5300449
1773211580530,5405701
1773211580540,5464139
1773211580550,5470057
1773211580560,5433098
1773211580570,5350463
1773211580580,5223680
1773211580590,5050156
1773211580600,4833830
1773211580610,4571735
1773211580620,4272701
1773211580630,3933996
1773211580640,3561009
1773211580650,3153960
1773211580660,2721852
1773211580670,2263573
1773211580680,1788995
1773211580690,1296700
1773211580700,791792
1773211580710,273384
1773211580720,-250936
1773211580730,-776685
1773211580740,-1290667
1773211580750,-1797375
1773211580760,-2286643
1773211580770,-2758680
1773211580780,-3201828
1773211580790,-3610036
1773211580800,-3979850
1773211580810,-4315473
1773211580820,-4602381
1773211580830,-4841896
1773211580840,-5039780
1773211580850,-5206036
1773211580860,-5326780
1773211580870,-5405295
1773211580880,-5432815
1773211580890,-5411513
1773211580900,-5340134
1773211580910,-5225247
1773211580920,-5064040
1773211580930,-4865521
1773211580940,-4622705
1773211580950,-4343139
1773211580960,-4021252
1773211580970,-3662981
1773211580980,-3266657
1773211580990,-2843026
1773211581000,-2393127
1773211581010,-1930524
1773211581020,-1447165
1773211581030,-948994
1773211581040,-434632
1773211581050,85608
1773211581060,610821
1773211581070,1130695
1773211581080,1646457
1773211581090,2149999
1773211581100,2635376
1773211581110,3087493
1773211581120,3508034
1773211581130,3889537
1773211581140,4243830
1773211581150,4554111
1773211581160,4810648
1773211581170,5023172
1773211581180,5205027
1773211581190,5341416
1773211581200,5432030
1773211581210,5469752
1773211581220,5462735
1773211581230,5409132
1773211581240,5314505
1773211581250,5168768
1773211581260,4981153
1773211581270,4748027
1773211581280,4475477
1773211581290,4163355
1773211581300,3816965
1773211581310,3430432
1773211581320,3015123
1773211581330,2569125
1773211581340,2106359
1773211581350,1621579
1773211581360,1124189
1773211581370,614750
1773211581380,99766
1773211581390,-424216
1773211581400,-944842
1773211581410,-1459318
1773211581420,-1960525
1773211581430,-2448258
1773211581440,-2908155
1773211581450,-3340827
1773211581460,-3734582
1773211581470,-4095738
1773211581480,-4413247
1773211581490,-4685815
1773211581500,-4910517
1773211581510,-5101332
1773211581520,-5250459
1773211581530,-5358203
1773211581540,-5413382
1773211581550,-5425379
1773211581560,-5390284
1773211581570,-5310405
1773211581580,-5178294
1773211581590,-5003991
1773211581600,-4786964
1773211581610,-4533875
