"Time","Z"
1773210815000,-3419964
1773210815010,-3402890
1773210815020,-3454997
1773210815030,-3444656
1773210815040,-3278751
1773210815050,-3099873
1773210815060,-3033141
1773210815070,-3016937
1773210815080,-2959576
1773210815090,-2797634
1773210815100,-2613999
1773210815110,-2487388
1773210815120,-2387261
1773210815130,-2266023
1773210815140,-2104684
1773210815150,-1930884
1773210815160,-1764000
1773210815170,-1592666
1773210815180,-1418801
1773210815190,-1266350
1773210815200,-1106716
1773210815210,-902322
1773210815220,-670118
1773210815230,-437110
1773210815240,-216456
1773210815250,-6554
1773210815260,194136
1773210815270,393392
1773210815280,594081
1773210815290,799120
1773210815300,1004052
1773210815310,1205788
1773210815320,1399011
1773210815330,1585722
1773210815340,1769424
1773210815350,1953057
1773210815360,2132578
1773210815370,2305348
1773210815380,2465524
1773210815390,2620314
1773210815400,2769966
1773210815410,2912608
1773210815420,3046919
1773210815430,3173786
1773210815440,3288973
1773210815450,3392288
1773210815460,3485211
1773210815470,3573353
1773210815480,3654155
1773210815490,3727616
1773210815500,3788318
1773210815510,3841920
1773210815520,3881253
1773210815530,3902221
1773210815540,3913640
1773210815550,3926770
1773210815560,3930171
1773210815570,3930845
1773210815580,3916589
1773210815590,3880427
1773210815600,3834747
1773210815610,3788029
1773210815620,3733694
1773210815630,3672818
1773210815640,3601429
1773210815650,3522637
1773210815660,3431435
1773210815670,3329391
1773210815680,3218218
1773210815690,3101695
1773210815700,2979184
1773210815710,2849894
1773210815720,2715426
1773210815730,2574333
1773210815740,2420907
1773210815750,2262063
1773210815760,2095730
1773210815770,1927603
1773210815780,1758256
1773210815790,1581023
1773210815800,1392940
1773210815810,1202036
1773210815820,1008997
1773210815830,818962
1773210815840,626545
1773210815850,431039
1773210815860,230394
1773210815870,31618
1773210815880,-166333
1773210815890,-363079
1773210815900,-562850
1773210815910,-762093
1773210815920,-959137
1773210815930,-1152612
1773210815940,-1342601
1773210815950,-1529758
1773210815960,-1718674
1773210815970,-1900787
1773210815980,-2077593
1773210815990,-2246880
1773210816000,-2408893
1773210816010,-2565854
1773210816020,-2719668
1773210816030,-2865041
1773210816040,-3001316
1773210816050,-3123817
1773210816060,-3240854
1773210816070,-3348125
