"Time","Z"
1773210815000,3462643
1773210815010,3250518
1773210815020,3129988
1773210815030,3102332
1773210815040,3062002
1773210815050,2931333
1773210815060,2724900
1773210815070,2568501
1773210815080,2454600
1773210815090,2340820
1773210815100,2181460
1773210815110,1999182
1773210815120,1818686
1773210815130,1643310
1773210815140,1456295
1773210815150,1288185
1773210815160,1128003
1773210815170,932761
1773210815180,694642
1773210815190,450501
1773210815200,211358
1773210815210,-11874
1773210815220,-226917
1773210815230,-433615
1773210815240,-646441
1773210815250,-857237
1773210815260,-1075223
1773210815270,-1285716
1773210815280,-1492821
1773210815290,-1687790
1773210815300,-1882419
1773210815310,-2069500
1773210815320,-2258050
1773210815330,-2435564
1773210815340,-2605668
1773210815350,-2761701
1773210815360,-2915932
1773210815370,-3059187
1773210815380,-3197805
1773210815390,-3323479
1773210815400,-3443359
1773210815410,-3545032
1773210815420,-3638823
1773210815430,-3721497
1773210815440,-3801253
1773210815450,-3870403
1773210815460,-3931378
1773210815470,-3978415
1773210815480,-4019032
1773210815490,-4037002
1773210815500,-4043902
1773210815510,-4047715
1773210815520,-4049475
1773210815530,-4041435
1773210815540,-4029750
1773210815550,-3990881
1773210815560,-3941358
1773210815570,-3885551
1773210815580,-3827626
1773210815590,-3759926
1773210815600,-3686420
1773210815610,-3600402
1773210815620,-3508470
1773210815630,-3399214
1773210815640,-3284195
1773210815650,-3158839
1773210815660,-3031503
1773210815670,-2894033
1773210815680,-2755010
1773210815690,-2606007
1773210815700,-2450179
1773210815710,-2281959
1773210815720,-2112575
1773210815730,-1934548
1773210815740,-1759244
1773210815750,-1574454
1773210815760,-1383151
1773210815770,-1181329
1773210815780,-982953
1773210815790,-781208
1773210815800,-582712
1773210815810,-378302
1773210815820,-172728
1773210815830,39028
1773210815840,244884
1773210815850,453030
1773210815860,657956
1773210815870,870155
1773210815880,1075921
1773210815890,1282813
1773210815900,1482006
1773210815910,1679754
1773210815920,1874794
1773210815930,2070911
1773210815940,2255288
1773210815950,2436362
1773210815960,2604011
1773210815970,2769331
1773210815980,2925971
1773210815990,3080236
1773210816000,3220714
1773210816010,3350877
1773210816020,3466646
1773210816030,3578702
1773210816040,3677915
1773210816050,3771099
1773210816060,3849446
1773210816070,3922477
1773210816080,3984590
1773210816090,4040349
1773210816100,4082232
1773210816110,4117122
1773210816120,4133261
1773210816130,4126599
1773210816140,4116093
1773210816150,4127816
1773210816160,4121026
1773210816170,4090061
1773210816180,4036387
1773210816190,3984023
1773210816200,3923373
1773210816210,3861981
1773210816220,3787590
1773210816230,3704834
1773210816240,3609065
1773210816250,3504732
1773210816260,3387744
1773210816270,3268851
1773210816280,3139876
1773210816290,3007883
1773210816300,2863641
1773210816310,2717519
1773210816320,2561184
1773210816330,2400162
1773210816340,2228104
1773210816350,2053453
1773210816360,1868878
1773210816370,1684584
1773210816380,1491265
1773210816390,1296769
1773210816400,1096090
1773210816410,897695
1773210816420,694376
1773210816430,493213
1773210816440,284542
1773210816450,78570
1773210816460,-133569
1773210816470,-341946
1773210816480,-552052
1773210816490,-759765
1773210816500,-970217
1773210816510,-1174879
1773210816520,-1381931
1773210816530,-1577649
1773210816540,-1770284
1773210816550,-1955539
1773210816560,-2142677
1773210816570,-2323646
1773210816580,-2500394
1773210816590,-2663026
1773210816600,-2821665
1773210816610,-2969098
1773210816620,-3110164
1773210816630,-3239263
1773210816640,-3364960
1773210816650,-3478682
1773210816660,-3582278
1773210816670,-3670985
1773210816680,-3755383
1773210816690,-3828447
1773210816700,-3898401
1773210816710,-3953090
1773210816720,-4004251
1773210816730,-4040676
1773210816740,-4059790
1773210816750,-4067834
1773210816760,-4079754
1773210816770,-4069160
1773210816780,-4051386
1773210816790,-4031791
1773210816800,-4002894
1773210816810,-3956962
1773210816820,-3906494
1773210816830,-3844107
1773210816840,-3777378
1773210816850,-3698553
1773210816860,-3615521
1773210816870,-3518520
1773210816880,-3411183
1773210816890,-3291660
1773210816900,-3172076
1773210816910,-3042835
1773210816920,-2909978
1773210816930,-2766297
1773210816940,-2616964
1773210816950,-2457033
1773210816960,-2292007
1773210816970,-2117696
1773210816980,-1944632
1773210816990,-1764323
1773210817000,-1582090
1773210817010,-1386898
1773210817020,-1187850
1773210817030,-986685
1773210817040,-788348
1773210817050,-587167
1773210817060,-386175
1773210817070,-177484
1773210817080,29522
1773210817090,240061
1773210817100,444370
1773210817110,652417
1773210817120,859378
1773210817130,1071146
1773210817140,1277617
1773210817150,1481706
1773210817160,1676544
1773210817170,1872064
1773210817180,2062961
1773210817190,2252641
1773210817200,2430685
1773210817210,2602056
1773210817220,2762833
1773210817230,2924107
1773210817240,3076112
1773210817250,3217396
1773210817260,3344747
1773210817270,3464093
1773210817280,3571065
1773210817290,3673242
1773210817300,3764065
1773210817310,3849770
1773210817320,3919456
1773210817330,3983172
1773210817340,4032987
1773210817350,4077332
1773210817360,4110587
1773210817370,4135266
1773210817380,4142874
1773210817390,4138693
1773210817400,4119430
1773210817410,4095326
1773210817420,4063350
1773210817430,4027913
1773210817440,3986003
1773210817450,3935039
1773210817460,3870057
1773210817470,3794909
1773210817480,3704774
