"Time","Z"
1773211239000,-2904770
1773211239010,-2947560
1773211239020,-2981003
1773211239030,-3011273
1773211239040,-3033661
1773211239050,-3054775
1773211239060,-3069325
1773211239070,-3081910
1773211239080,-3092616
1773211239090,-3101777
1773211239100,-3100180
1773211239110,-3096203
1773211239120,-3084739
1773211239130,-3069997
1773211239140,-3053177
1773211239150,-3037487
1773211239160,-3013584
1773211239170,-2980187
1773211239180,-2932543
1773211239190,-2903067
1773211239200,-2871204
1773211239210,-2826635
1773211239220,-2769771
1773211239230,-2714628
1773211239240,-2662152
1773211239250,-2608380
1773211239260,-2543863
1773211239270,-2475988
1773211239280,-2402056
1773211239290,-2329175
1773211239300,-2254086
1773211239310,-2177110
1773211239320,-2094342
1773211239330,-2009377
1773211239340,-1916972
1773211239350,-1823423
1773211239360,-1725156
1773211239370,-1627403
1773211239380,-1525277
1773211239390,-1424874
1773211239400,-1321146
1773211239410,-1218973
1773211239420,-1110802
1773211239430,-1001582
1773211239440,-888187
1773211239450,-776293
1773211239460,-664956
1773211239470,-556289
1773211239480,-439461
1773211239490,-319710
1773211239500,-198714
1773211239510,-80543
1773211239520,38497
1773211239530,155616
1773211239540,277725
1773211239550,398879
1773211239560,517434
1773211239570,625415
1773211239580,731895
1773211239590,843101
1773211239600,963868
1773211239610,1080834
1773211239620,1193686
1773211239630,1299427
1773211239640,1408610
1773211239650,1518715
1773211239660,1631034
1773211239670,1736094
1773211239680,1834120
1773211239690,1925210
1773211239700,2019147
1773211239710,2110493
1773211239720,2201252
1773211239730,2285110
1773211239740,2367325
1773211239750,2445870
1773211239760,2519633
1773211239770,2586518
1773211239780,2651270
1773211239790,2707234
1773211239800,2762700
1773211239810,2815586
1773211239820,2868540
1773211239830,2913412
1773211239840,2954334
1773211239850,2989819
1773211239860,3021783
1773211239870,3044416
1773211239880,3067054
1773211239890,3085449
1773211239900,3104094
1773211239910,3115006
1773211239920,3121446
1773211239930,3120795
1773211239940,3116920
1773211239950,3109163
1773211239960,3096337
1773211239970,3078992
1773211239980,3064220
1773211239990,3041942
1773211240000,3019855
1773211240010,2997776
1773211240020,2950330
1773211240030,2885501
1773211240040,2832667
1773211240050,2787944
1773211240060,2750013
1773211240070,2710707
1773211240080,2663322
1773211240090,2597048
1773211240100,2527315
1773211240110,2452723
1773211240120,2381716
1773211240130,2307258
1773211240140,2231397
1773211240150,2150681
1773211240160,2066921
1773211240170,1979210
1773211240180,1889098
1773211240190,1792512
1773211240200,1696612
1773211240210,1597899
1773211240220,1500398
1773211240230,1399002
1773211240240,1296303
1773211240250,1188190
1773211240260,1078036
1773211240270,964561
1773211240280,853966
1773211240290,741539
1773211240300,632891
1773211240310,519956
1773211240320,403435
1773211240330,282657
1773211240340,164044
1773211240350,46744
1773211240360,-69656
1773211240370,-190770
1773211240380,-309039
1773211240390,-427986
1773211240400,-541486
1773211240410,-653573
1773211240420,-764827
1773211240430,-881205
1773211240440,-996472
1773211240450,-1111031
1773211240460,-1220920
1773211240470,-1330704
1773211240480,-1439167
1773211240490,-1548484
1773211240500,-1652674
1773211240510,-1755622
1773211240520,-1854767
1773211240530,-1952998
1773211240540,-2046314
1773211240550,-2139279
1773211240560,-2225716
1773211240570,-2307516
1773211240580,-2384546
1773211240590,-2460914
1773211240600,-2531547
1773211240610,-2600529
1773211240620,-2662378
1773211240630,-2719517
1773211240640,-2771622
1773211240650,-2824620
1773211240660,-2872070
1773211240670,-2915654
1773211240680,-2951530
1773211240690,-2984201
1773211240700,-3012086
1773211240710,-3036758
1773211240720,-3055642
1773211240730,-3070792
1773211240740,-3082773
1773211240750,-3095056
1773211240760,-3099727
1773211240770,-3097966
1773211240780,-3090855
1773211240790,-3078295
1773211240800,-3063906
1773211240810,-3050554
1773211240820,-3028400
1773211240830,-2994802
1773211240840,-2960922
1773211240850,-2930231
1773211240860,-2890982
1773211240870,-2854799
1773211240880,-2811829
1773211240890,-2758599
1773211240900,-2697337
1773211240910,-2642005
1773211240920,-2585357
1773211240930,-2523728
1773211240940,-2453370
1773211240950,-2379137
1773211240960,-2303077
1773211240970,-2228568
1773211240980,-2150968
