"Time","Z"
1773211239000,3140301
1773211239010,3166044
1773211239020,3191293
1773211239030,3206425
1773211239040,3222591
1773211239050,3228376
1773211239060,3237539
1773211239070,3241115
1773211239080,3243667
1773211239090,3232203
1773211239100,3222081
1773211239110,3200614
1773211239120,3181157
1773211239130,3157496
1773211239140,3135181
1773211239150,3100829
1773211239160,3054801
1773211239170,3004365
1773211239180,2974167
1773211239190,2929342
1773211239200,2874673
1773211239210,2809027
1773211239220,2751205
1773211239230,2691262
1773211239240,2629036
1773211239250,2554928
1773211239260,2480707
1773211239270,2398515
1773211239280,2321524
1773211239290,2237486
1773211239300,2155004
1773211239310,2063594
1773211239320,1972004
1773211239330,1870133
1773211239340,1770986
1773211239350,1665285
1773211239360,1562710
1773211239370,1454500
1773211239380,1350573
1773211239390,1241507
1773211239400,1134246
1773211239410,1018423
1773211239420,905500
1773211239430,785047
1773211239440,670790
1773211239450,554073
1773211239460,440509
1773211239470,315185
1773211239480,192087
1773211239490,64490
1773211239500,-56094
1773211239510,-180700
1773211239520,-302441
1773211239530,-431717
1773211239540,-554984
1773211239550,-674541
1773211239560,-779414
1773211239570,-892675
1773211239580,-1010981
1773211239590,-1137883
1773211239600,-1253304
1773211239610,-1367140
1773211239620,-1474738
1773211239630,-1589281
1773211239640,-1700385
1773211239650,-1814442
1773211239660,-1913837
1773211239670,-2011570
1773211239680,-2101753
1773211239690,-2196667
1773211239700,-2284109
1773211239710,-2373470
1773211239720,-2452643
1773211239730,-2534216
1773211239740,-2606452
1773211239750,-2676774
1773211239760,-2738554
1773211239770,-2798707
1773211239780,-2848112
1773211239790,-2901613
1773211239800,-2949009
1773211239810,-2997465
1773211239820,-3033559
1773211239830,-3070633
1773211239840,-3097943
1773211239850,-3123261
1773211239860,-3138248
1773211239870,-3156412
1773211239880,-3168148
1773211239890,-3181381
1773211239900,-3182930
1773211239910,-3183691
1773211239920,-3173891
1773211239930,-3165683
1773211239940,-3149265
1773211239950,-3130458
1773211239960,-3107594
1773211239970,-3087327
1773211239980,-3056443
1773211239990,-3033727
1773211240000,-2997201
1773211240010,-2934311
1773211240020,-2864991
1773211240030,-2813104
1773211240040,-2765163
1773211240050,-2725467
1773211240060,-2678457
1773211240070,-2619945
1773211240080,-2543932
1773211240090,-2468787
1773211240100,-2388320
1773211240110,-2313772
1773211240120,-2231459
1773211240130,-2151025
1773211240140,-2062185
1773211240150,-1973796
1773211240160,-1878310
1773211240170,-1783170
1773211240180,-1679121
1773211240190,-1579988
1773211240200,-1475330
1773211240210,-1374407
1773211240220,-1265639
1773211240230,-1159328
