Direction,Folder,CSV_File,Sensor_Key,Channel,Nominal_Frequency_Hz,Duration_s,Samples,Mean,Std,RMS_centered,Peak,Valley,Peak_to_Peak,FFT_Amplitude_at_Nominal,FFT_Phase_deg_at_Nominal,FFT_Sensitivity_at_Nominal
vertical,2.46 1.5hz,cc_8d_a2_e8_db_a8-data-2026-03-17 11_00_12.csv,db_a8,Z,1.5,151.01,15101,20628.372558108735,3665529.1555993264,3665529.1555993264,5220988.0,-5181585.0,10402573.0,4443494.138486244,127.57706483777609,888698.8276972488
