"Time","Z"
1773208560000,-48096
1773208560010,-48320
1773208560020,-50672
1773208560030,-51664
1773208560040,-48935
1773208560050,-46918
1773208560060,-47984
1773208560070,-48414
1773208560080,-48771
1773208560090,-52275
1773208560100,-52089
1773208560110,-53659
1773208560120,-56966
1773208560130,-58110
1773208560140,-52530
1773208560150,-48680
1773208560160,-49002
1773208560170,-46182
1773208560180,-42012
1773208560190,-43305
1773208560200,-40952
1773208560210,-38884
1773208560220,-38985
1773208560230,-44559
1773208560240,-51623
1773208560250,-53554
1773208560260,-51315
1773208560270,-47871
1773208560280,-45236
1773208560290,-43162
1773208560300,-38151
1773208560310,-35250
1773208560320,-38600
1773208560330,-43492
1773208560340,-47881
1773208560350,-47683
1773208560360,-46378
1773208560370,-45554
1773208560380,-41456
1773208560390,-39582
1773208560400,-35946
1773208560410,-32184
1773208560420,-35117
1773208560430,-38575
1773208560440,-40876
1773208560450,-46287
1773208560460,-46573
1773208560470,-44112
1773208560480,-40094
1773208560490,-34976
1773208560500,-32824
1773208560510,-42841
1773208560520,-51973
1773208560530,-55125
1773208560540,-53519
1773208560550,-44993
1773208560560,-31577
1773208560570,-23843
1773208560580,-23703
1773208560590,-23612
1773208560600,-25977
1773208560610,-28353
1773208560620,-31994
1773208560630,-34461
1773208560640,-32926
1773208560650,-32529
1773208560660,-35038
1773208560670,-34358
1773208560680,-31277
1773208560690,-29454
1773208560700,-26110
1773208560710,-24421
1773208560720,-23831
1773208560730,-27836
1773208560740,-32991
1773208560750,-32519
1773208560760,-31189
1773208560770,-28813
1773208560780,-28073
1773208560790,-26803
1773208560800,-23295
1773208560810,-20668
1773208560820,-21779
1773208560830,-23878
1773208560840,-27754
1773208560850,-29759
1773208560860,-26770
1773208560870,-23575
1773208560880,-22652
1773208560890,-20220
1773208560900,-16562
1773208560910,-17098
1773208560920,-20700
1773208560930,-26308
1773208560940,-28080
1773208560950,-29252
1773208560960,-26286
1773208560970,-20686
1773208560980,-16339
1773208560990,-17372
1773208561000,-18446
1773208561010,-15997
1773208561020,-11592
1773208561030,-9268
1773208561040,-9731
1773208561050,-14661
1773208561060,-16842
1773208561070,-19959
1773208561080,-20255
1773208561090,-17910
1773208561100,-15328
1773208561110,-13385
1773208561120,-10112
1773208561130,-9605
1773208561140,-9235
1773208561150,-11165
1773208561160,-17114
1773208561170,-18371
1773208561180,-14254
1773208561190,-11867
1773208561200,-8145
1773208561210,-7066
1773208561220,-8522
1773208561230,-7289
1773208561240,-5722
1773208561250,-6512
1773208561260,-6997
1773208561270,-8116
1773208561280,-8084
1773208561290,-5760
1773208561300,-2093
1773208561310,-131
1773208561320,-1507
1773208561330,-2245
1773208561340,-2372
1773208561350,-4062
1773208561360,-6859
1773208561370,-7892
1773208561380,-7124
1773208561390,-6028
1773208561400,-2002
1773208561410,105
1773208561420,307
1773208561430,602
1773208561440,366
1773208561450,1100
1773208561460,3354
1773208561470,5917
1773208561480,7496
1773208561490,8278
1773208561500,7618
1773208561510,6604
1773208561520,3630
1773208561530,614
1773208561540,494
1773208561550,1523
1773208561560,4067
1773208561570,7207
1773208561580,12711
1773208561590,14934
1773208561600,13904
1773208561610,8951
1773208561620,5824
1773208561630,4570
1773208561640,4940
1773208561650,7175
1773208561660,10907
1773208561670,15832
1773208561680,19803
1773208561690,19172
1773208561700,15145
1773208561710,9405
1773208561720,9122
1773208561730,13414
1773208561740,16386
1773208561750,15892
1773208561760,17485
1773208561770,17406
1773208561780,17780
1773208561790,17137
1773208561800,17010
1773208561810,18891
1773208561820,18717
1773208561830,17174
1773208561840,19411
1773208561850,20435
1773208561860,21476
1773208561870,22994
1773208561880,22276
1773208561890,18782
1773208561900,13996
1773208561910,12092
1773208561920,16103
1773208561930,20491
1773208561940,27939
1773208561950,30393
1773208561960,30148
1773208561970,28575
1773208561980,26126
1773208561990,25080
1773208562000,24731
1773208562010,24301
1773208562020,26923
1773208562030,32041
1773208562040,35786
1773208562050,35274
1773208562060,33791
1773208562070,32745
1773208562080,32225
1773208562090,29779
1773208562100,29080
1773208562110,29654
1773208562120,32741
1773208562130,34661
1773208562140,38033
1773208562150,38812
1773208562160,34957
1773208562170,30302
1773208562180,30876
1773208562190,35113
1773208562200,38851
1773208562210,39310
1773208562220,39639
1773208562230,39218
1773208562240,40311
1773208562250,40029
1773208562260,37859
1773208562270,36410
1773208562280,36277
1773208562290,36097
1773208562300,38047
1773208562310,39805
1773208562320,40921
1773208562330,40693
1773208562340,42417
1773208562350,44783
1773208562360,46854
1773208562370,47796
1773208562380,46786
1773208562390,44161
1773208562400,43448
1773208562410,43386
1773208562420,44598
1773208562430,46131
1773208562440,47381
1773208562450,46838
1773208562460,46893
1773208562470,48612
1773208562480,50089
1773208562490,50335
1773208562500,52091
1773208562510,54784
1773208562520,55802
1773208562530,53234
1773208562540,49529
1773208562550,47136
1773208562560,45700
1773208562570,46692
1773208562580,51691
1773208562590,54947
1773208562600,59346
1773208562610,60389
1773208562620,59242
1773208562630,55737
1773208562640,51723
1773208562650,52074
1773208562660,54939
1773208562670,55700
1773208562680,58315
1773208562690,58485
1773208562700,56968
1773208562710,57472
1773208562720,58966
1773208562730,57728
1773208562740,58513
1773208562750,61552
1773208562760,63004
1773208562770,60959
1773208562780,57991
1773208562790,58390
1773208562800,62052
1773208562810,63315
1773208562820,62664
1773208562830,62023
1773208562840,65742
1773208562850,68347
1773208562860,67691
1773208562870,64373
1773208562880,60296
1773208562890,56180
1773208562900,57699
1773208562910,64887
1773208562920,76472
1773208562930,82608
1773208562940,81536
1773208562950,74497
1773208562960,66110
1773208562970,59714
1773208562980,55073
1773208562990,48327
1773208563000,54714
1773208563010,65117
1773208563020,69407
1773208563030,72206
1773208563040,82541
1773208563050,84155
1773208563060,82301
1773208563070,77393
1773208563080,73992
1773208563090,71108
1773208563100,71244
1773208563110,68519
1773208563120,62743
1773208563130,58973
1773208563140,62427
1773208563150,71136
1773208563160,80719
1773208563170,86199
1773208563180,86927
1773208563190,78289
1773208563200,70849
1773208563210,70042
1773208563220,73849
1773208563230,77561
1773208563240,77339
1773208563250,75276
1773208563260,77738
1773208563270,80665
1773208563280,81828
1773208563290,80665
1773208563300,80538
1773208563310,78518
1773208563320,73902
1773208563330,71323
1773208563340,73175
1773208563350,74081
1773208563360,79316
1773208563370,83559
1773208563380,84305
1773208563390,84251
1773208563400,83622
1773208563410,82586
1773208563420,82832
1773208563430,80056
1773208563440,78627
1773208563450,75508
1773208563460,75346
1773208563470,77928
1773208563480,81135
1773208563490,85418
1773208563500,89118
1773208563510,90766
1773208563520,89365
1773208563530,85280
1773208563540,81483
1773208563550,78489
1773208563560,76652
1773208563570,75602
1773208563580,78902
1773208563590,84387
1773208563600,88608
1773208563610,90634
1773208563620,90817
1773208563630,87189
1773208563640,85436
1773208563650,83480
1773208563660,83276
1773208563670,82879
1773208563680,82789
1773208563690,83546
1773208563700,85759
1773208563710,87142
1773208563720,89364
1773208563730,88014
1773208563740,88355
1773208563750,88986
1773208563760,89288
1773208563770,90747
1773208563780,91317
1773208563790,88797
1773208563800,85586
1773208563810,80478
1773208563820,81524
1773208563830,85884
1773208563840,89338
1773208563850,88314
1773208563860,88099
1773208563870,90706
1773208563880,93445
1773208563890,90816
1773208563900,89997
1773208563910,87715
1773208563920,87048
1773208563930,85732
1773208563940,86080
1773208563950,85577
1773208563960,85220
1773208563970,85011
1773208563980,88756
1773208563990,93495
1773208564000,95851
1773208564010,93386
1773208564020,91412
1773208564030,89906
1773208564040,89838
1773208564050,88795
1773208564060,87831
1773208564070,84274
1773208564080,85680
1773208564090,86232
1773208564100,89728
1773208564110,91985
1773208564120,94803
1773208564130,96732
1773208564140,97711
1773208564150,96133
1773208564160,91004
1773208564170,85093
1773208564180,85450
1773208564190,85741
1773208564200,88807
1773208564210,91730
1773208564220,91857
1773208564230,89478
1773208564240,88219
1773208564250,87744
1773208564260,90671
1773208564270,92014
1773208564280,94173
1773208564290,95106
1773208564300,95280
1773208564310,89229
1773208564320,83948
1773208564330,83967
1773208564340,86438
1773208564350,88116
1773208564360,91035
1773208564370,89282
1773208564380,88805
1773208564390,88370
1773208564400,91164
1773208564410,91264
1773208564420,91741
1773208564430,93437
1773208564440,95335
1773208564450,92618
1773208564460,88859
1773208564470,84991
1773208564480,86150
1773208564490,88640
1773208564500,89910
1773208564510,91353
1773208564520,92805
1773208564530,92640
1773208564540,91804
1773208564550,89439
1773208564560,88148
1773208564570,84412
1773208564580,84021
