"Time","Z"
1773209371000,-1339674
1773209371010,-1170115
1773209371020,-998643
1773209371030,-822859
1773209371040,-643151
1773209371050,-457467
1773209371060,-271293
1773209371070,-86252
1773209371080,98519
1773209371090,286917
1773209371100,471192
1773209371110,665347
1773209371120,852245
1773209371130,1031499
1773209371140,1201980
1773209371150,1371089
1773209371160,1538093
1773209371170,1705951
1773209371180,1874619
1773209371190,2041292
1773209371200,2201545
1773209371210,2356482
1773209371220,2502468
1773209371230,2638184
1773209371240,2759594
1773209371250,2874736
1773209371260,2984602
1773209371270,3088753
1773209371280,3186371
1773209371290,3278377
1773209371300,3357469
1773209371310,3431527
1773209371320,3494447
1773209371330,3547736
1773209371340,3592924
1773209371350,3626917
1773209371360,3642499
1773209371370,3645573
1773209371380,3648499
1773209371390,3661341
1773209371400,3668749
1773209371410,3661056
1773209371420,3630713
1773209371430,3585919
1773209371440,3528369
1773209371450,3464961
1773209371460,3397731
1773209371470,3330851
1773209371480,3258509
1773209371490,3182069
1773209371500,3093065
1773209371510,2995274
1773209371520,2887902
1773209371530,2771832
1773209371540,2642341
1773209371550,2508638
1773209371560,2369938
1773209371570,2231229
1773209371580,2083451
1773209371590,1935414
1773209371600,1781414
1773209371610,1621961
1773209371620,1457512
1773209371630,1289354
1773209371640,1108735
1773209371650,919538
1773209371660,735706
1773209371670,555653
1773209371680,379750
1773209371690,207709
1773209371700,32253
1773209371710,-149837
1773209371720,-337597
1773209371730,-523107
1773209371740,-710279
1773209371750,-894244
1773209371760,-1079365
1773209371770,-1260216
1773209371780,-1435555
1773209371790,-1604212
1773209371800,-1773041
1773209371810,-1935908
1773209371820,-2092274
1773209371830,-2242382
1773209371840,-2389334
1773209371850,-2527359
1773209371860,-2659077
1773209371870,-2781535
1773209371880,-2899411
1773209371890,-3008850
1773209371900,-3110742
1773209371910,-3202103
1773209371920,-3285587
1773209371930,-3358381
1773209371940,-3425081
1773209371950,-3480731
1773209371960,-3531916
1773209371970,-3573818
1773209371980,-3603862
1773209371990,-3620047
1773209372000,-3631690
1773209372010,-3631745
1773209372020,-3629842
1773209372030,-3616732
1773209372040,-3592079
1773209372050,-3556932
1773209372060,-3517366
1773209372070,-3467837
1773209372080,-3411990
1773209372090,-3346966
1773209372100,-3274869
1773209372110,-3193321
1773209372120,-3106150
1773209372130,-3006551
1773209372140,-2902980
1773209372150,-2792921
1773209372160,-2676109
1773209372170,-2549538
1773209372180,-2419430
1773209372190,-2282135
1773209372200,-2137617
1773209372210,-1984580
1773209372220,-1829774
1773209372230,-1670224
1773209372240,-1507681
1773209372250,-1340311
1773209372260,-1171904
1773209372270,-998753
1773209372280,-826125
1773209372290,-644826
1773209372300,-459659
1773209372310,-272160
1773209372320,-86730
1773209372330,99903
1773209372340,285350
1773209372350,470291
1773209372360,661456
1773209372370,848963
1773209372380,1026117
1773209372390,1198036
1773209372400,1367179
1773209372410,1535537
1773209372420,1702030
1773209372430,1873746
1773209372440,2039333
1773209372450,2201246
1773209372460,2354202
1773209372470,2500939
1773209372480,2635566
1773209372490,2758203
1773209372500,2871933
1773209372510,2983098
1773209372520,3085103
1773209372530,3185942
1773209372540,3278851
1773209372550,3360363
1773209372560,3433007
1773209372570,3496616
1773209372580,3545966
1773209372590,3588721
1773209372600,3619345
1773209372610,3637666
1773209372620,3649616
1773209372630,3658444
1773209372640,3660915
1773209372650,3660700
1773209372660,3647424
1773209372670,3619469
1773209372680,3578349
1773209372690,3529215
1773209372700,3471260
1773209372710,3409436
1773209372720,3339798
1773209372730,3265246
1773209372740,3182737
1773209372750,3091163
1773209372760,2991311
1773209372770,2885209
1773209372780,2768700
1773209372790,2645062
1773209372800,2511922
1773209372810,2374057
1773209372820,2233301
1773209372830,2084847
1773209372840,1932689
1773209372850,1779871
1773209372860,1620113
1773209372870,1456215
1773209372880,1286822
1773209372890,1109634
1773209372900,919150
1773209372910,736655
