"Time","Z"
1773208910000,-431871
1773208910010,-435391
1773208910020,-437994
1773208910030,-442824
1773208910040,-446283
1773208910050,-450031
1773208910060,-449380
1773208910070,-446349
1773208910080,-443660
1773208910090,-445526
1773208910100,-446908
1773208910110,-451915
1773208910120,-452393
1773208910130,-453589
1773208910140,-457253
1773208910150,-457147
1773208910160,-456402
1773208910170,-455139
1773208910180,-452489
1773208910190,-454709
1773208910200,-453426
1773208910210,-453783
1773208910220,-458321
1773208910230,-462583
1773208910240,-462380
1773208910250,-463684
1773208910260,-463311
1773208910270,-461278
1773208910280,-457223
1773208910290,-453394
1773208910300,-453025
1773208910310,-455769
1773208910320,-456639
1773208910330,-457006
1773208910340,-457903
1773208910350,-458700
1773208910360,-458708
1773208910370,-468456
1773208910380,-471415
1773208910390,-466411
1773208910400,-455078
1773208910410,-443322
1773208910420,-430128
1773208910430,-429530
1773208910440,-432517
1773208910450,-436372
1773208910460,-442737
1773208910470,-449290
1773208910480,-445411
1773208910490,-440459
1773208910500,-432979
1773208910510,-428686
1773208910520,-428953
1773208910530,-431536
1773208910540,-429857
1773208910550,-427572
1773208910560,-427115
1773208910570,-430246
1773208910580,-426416
1773208910590,-418150
1773208910600,-409989
1773208910610,-407744
1773208910620,-407018
1773208910630,-405614
1773208910640,-402676
1773208910650,-400971
1773208910660,-401449
1773208910670,-402138
1773208910680,-400457
1773208910690,-396418
1773208910700,-387620
1773208910710,-383904
1773208910720,-378117
1773208910730,-372507
1773208910740,-372194
1773208910750,-376395
1773208910760,-375752
1773208910770,-372640
1773208910780,-368665
1773208910790,-365350
1773208910800,-361645
1773208910810,-354893
1773208910820,-349469
1773208910830,-345490
1773208910840,-338405
1773208910850,-334163
1773208910860,-332647
1773208910870,-331521
1773208910880,-327549
1773208910890,-321948
1773208910900,-316176
1773208910910,-312671
1773208910920,-308889
1773208910930,-307705
1773208910940,-304399
1773208910950,-298976
1773208910960,-290167
1773208910970,-285748
1773208910980,-283712
1773208910990,-279850
1773208911000,-277067
1773208911010,-274714
1773208911020,-267451
1773208911030,-260857
1773208911040,-256047
1773208911050,-252574
1773208911060,-248173
1773208911070,-245282
1773208911080,-242411
1773208911090,-239048
1773208911100,-231682
1773208911110,-222082
1773208911120,-211456
1773208911130,-204995
1773208911140,-202047
1773208911150,-201926
1773208911160,-198653
1773208911170,-193474
1773208911180,-186163
1773208911190,-180368
1773208911200,-172621
1773208911210,-163377
1773208911220,-158026
1773208911230,-157755
1773208911240,-154838
1773208911250,-151275
1773208911260,-146318
1773208911270,-141729
1773208911280,-135157
1773208911290,-128041
1773208911300,-120542
1773208911310,-114770
1773208911320,-108647
1773208911330,-101289
1773208911340,-93751
1773208911350,-90319
1773208911360,-87527
1773208911370,-81400
1773208911380,-75189
1773208911390,-69449
1773208911400,-60353
1773208911410,-52500
1773208911420,-44067
1773208911430,-39148
1773208911440,-36959
1773208911450,-33252
1773208911460,-24007
1773208911470,-20069
1773208911480,-18171
1773208911490,-14039
1773208911500,-5140
1773208911510,3610
1773208911520,11715
1773208911530,16280
1773208911540,21098
1773208911550,25846
1773208911560,31069
1773208911570,35345
1773208911580,51195
1773208911590,69483
1773208911600,71943
1773208911610,61898
1773208911620,59996
1773208911630,64069
1773208911640,72626
1773208911650,82434
1773208911660,96115
1773208911670,107821
1773208911680,114681
1773208911690,116429
1773208911700,118961
1773208911710,123601
1773208911720,129786
1773208911730,130760
1773208911740,136332
1773208911750,146132
1773208911760,154099
1773208911770,159419
1773208911780,167350
1773208911790,171729
1773208911800,176208
1773208911810,180673
1773208911820,187370
1773208911830,193952
1773208911840,202200
1773208911850,208428
1773208911860,211567
1773208911870,214232
1773208911880,219126
1773208911890,225304
1773208911900,234347
1773208911910,241485
1773208911920,247104
1773208911930,248960
1773208911940,254445
1773208911950,260367
1773208911960,264789
1773208911970,267586
1773208911980,272370
1773208911990,277615
1773208912000,282170
1773208912010,286642
1773208912020,295353
1773208912030,303459
1773208912040,310938
1773208912050,313413
1773208912060,315096
1773208912070,318424
1773208912080,322323
1773208912090,324035
1773208912100,330282
1773208912110,339721
1773208912120,348442
1773208912130,351425
1773208912140,354542
1773208912150,358522
1773208912160,361309
1773208912170,361644
1773208912180,363991
1773208912190,365991
1773208912200,372457
1773208912210,380491
1773208912220,384719
1773208912230,386418
1773208912240,391470
1773208912250,394824
1773208912260,397854
1773208912270,401256
1773208912280,409021
1773208912290,413083
1773208912300,416628
1773208912310,419214
1773208912320,422658
1773208912330,426561
1773208912340,428042
1773208912350,426819
1773208912360,431043
1773208912370,434151
1773208912380,436801
1773208912390,444017
1773208912400,453668
1773208912410,458305
1773208912420,454944
1773208912430,452550
1773208912440,454500
1773208912450,456678
1773208912460,456844
1773208912470,457381
1773208912480,461153
1773208912490,463170
1773208912500,466041
1773208912510,466801
1773208912520,471305
1773208912530,477317
1773208912540,482423
1773208912550,484118
1773208912560,482399
1773208912570,480318
1773208912580,481479
1773208912590,480051
1773208912600,474744
1773208912610,474149
1773208912620,481990
1773208912630,492047
1773208912640,499120
1773208912650,498455
1773208912660,496152
1773208912670,493276
1773208912680,489016
1773208912690,485627
1773208912700,484949
1773208912710,483192
1773208912720,486712
1773208912730,490535
1773208912740,491852
1773208912750,494586
1773208912760,497129
1773208912770,495389
1773208912780,493968
1773208912790,490731
1773208912800,488285
1773208912810,495544
1773208912820,508920
1773208912830,512769
1773208912840,513441
1773208912850,504005
1773208912860,490374
1773208912870,477643
1773208912880,475643
1773208912890,474118
1773208912900,473656
1773208912910,474571
1773208912920,476644
1773208912930,478883
1773208912940,481454
1773208912950,478292
1773208912960,477643
1773208912970,477634
1773208912980,473241
1773208912990,468864
1773208913000,466253
1773208913010,462191
1773208913020,462881
1773208913030,462942
1773208913040,467102
1773208913050,467594
1773208913060,463880
1773208913070,460036
1773208913080,455352
1773208913090,451412
1773208913100,449101
1773208913110,443818
1773208913120,439257
1773208913130,435998
1773208913140,435822
1773208913150,436592
1773208913160,434772
1773208913170,427515
1773208913180,424201
1773208913190,422803
1773208913200,421129
1773208913210,417269
1773208913220,414922
1773208913230,410966
1773208913240,409391
1773208913250,409542
1773208913260,407548
1773208913270,405346
1773208913280,402759
1773208913290,394929
1773208913300,386016
1773208913310,377396
1773208913320,375774
1773208913330,375417
1773208913340,372761
1773208913350,370051
1773208913360,367622
1773208913370,364345
1773208913380,358916
1773208913390,355242
1773208913400,349458
1773208913410,342471
1773208913420,340371
1773208913430,336106
1773208913440,331223
1773208913450,326857
